year,nation,current_rating,ball_control,dribbling,composure,reaction,crossing,acceleration,stamina,strength,shot_power,sprint_speed,gk,passing,defending
2010,France,77.0,77.0,31.0,87.0,74.0,78.0,82.0,74.0,72.0,64.0,71.0,15.0,72.0,75.5
2010,France,84.0,70.0,46.0,77.0,83.0,56.0,81.0,82.0,86.0,59.0,85.0,14.5,62.0,86.0
2010,France,84.0,69.0,42.0,85.0,86.0,36.0,70.0,85.0,85.0,76.0,78.0,17.0,69.0,86.0
2010,France,84.0,80.0,83.0,73.0,89.0,79.0,93.0,93.0,74.0,74.0,92.0,16.5,81.0,82.0
2010,France,81.0,66.0,51.0,75.0,63.0,25.0,74.0,78.0,82.0,71.0,75.0,14.5,70.0,86.5
2010,France,83.0,79.0,80.0,75.0,81.0,84.0,90.0,93.0,70.0,51.0,91.0,14.5,77.0,82.0
2010,France,88.0,92.0,94.0,84.0,83.0,87.0,94.0,86.0,64.0,74.0,93.0,13.5,80.5,22.5
2010,France,75.0,80.0,76.0,73.0,73.0,74.0,74.0,77.0,73.0,75.0,74.0,15.0,78.5,54.0
2010,France,83.0,84.0,69.0,86.0,82.0,73.0,73.0,93.0,81.0,71.0,72.0,14.0,83.5,86.5
2010,France,83.0,87.0,88.0,77.0,75.0,86.0,86.0,74.0,78.0,80.0,84.0,16.5,78.5,40.5
2010,France,79.0,71.0,57.0,77.0,76.0,44.0,72.0,88.0,86.0,81.0,75.0,13.0,76.5,82.0
2010,France,75.0,76.0,72.0,79.0,78.0,61.0,74.0,83.0,85.0,84.0,69.0,12.0,75.5,70.0
2010,France,76.0,79.0,81.0,59.0,84.0,77.0,86.0,83.0,62.0,74.0,83.0,16.5,74.5,32.0
2010,France,78.0,73.0,67.0,72.0,81.0,42.0,87.0,80.0,77.0,85.0,88.0,16.5,57.0,22.5
2010,France,83.0,83.0,88.0,74.0,76.0,84.0,89.0,79.0,62.0,79.0,84.0,17.0,75.5,40.0
2010,France,61,65,62,62,64.0,59,72,65,48,61,66.0,15.0,58.5,52.5
2010,France,85.0,93.0,91.0,93.0,86.0,78.0,90.0,66.0,70.0,82.0,88.0,17.5,76.5,21.0
2010,France,83.0,84.0,85.0,87.0,79.0,70.0,89.0,72.0,75.0,82.0,87.0,17.0,57.5,27.5
2010,Argentina,69,66,70,58,67.0,73,78,53,50,53,81.0,16.5,63.5,35.5
2010,Argentina,63,32,26,47,43.0,33,54,54,67,57,42.0,63.0,55.0,22.5
2010,Argentina,71.0,23.0,23.0,46.0,69.0,23.0,30.0,53.0,56.0,23.0,30.0,74.0,43.0,23.0
2010,Argentina,85.0,66.0,58.0,65.0,79.0,52.0,66.0,80.0,88.0,47.0,69.0,15.5,73.0,86.0
2010,Argentina,60,63,53,66,62.0,54,69,63,70,52,67.0,14.5,52.5,59.5
2010,Argentina,77,67,38,70,63.0,49,76,79,78,68,80.0,17.0,62.5,78.5
2010,Argentina,80,71,55,77,72.0,69,70,73,82,52,75.0,15.0,63.0,86.0
2010,Argentina,72,75,59,75,69.0,64,75,76,80,80,68.0,16.0,59.0,71.0
2010,Argentina,83,69,45,73,74.0,52,68,83,88,81,72.0,13.5,77.5,84.5
2010,Argentina,52,51,45,49,52.0,48,66,61,52,49,67.0,14.5,48.5,51.0
2010,Argentina,74.0,74.0,67.0,73.0,72.0,52.0,69.0,82.0,78.0,69.0,67.0,12.5,70.5,76.5
2010,Argentina,77,79,82,62,75.0,74,83,73,59,66,84.0,12.0,75.0,57.5
2010,Argentina,85.0,88.0,80.0,83.0,78.0,85.0,79.0,81.0,82.0,87.0,84.0,17.0,91.5,65.0
2010,Argentina,85.0,84.0,66.0,86.0,90.0,68.0,74.0,91.0,81.0,68.0,76.0,15.5,85.0,86.5
2010,Argentina,76,75,85,60,74.0,74,79,83,74,71,84.0,15.5,78.0,37.5
2010,Argentina,82,84,79,68,87.0,79,84,78,76,87,82.0,15.0,81.0,31.0
2010,Argentina,63,69,65,41,69.0,62,72,74,59,63,82.0,12.5,66.0,67.0
2010,Argentina,77.0,75.0,81.0,75.0,75.0,61.0,78.0,70.0,69.0,80.0,72.0,15.5,71.0,25.0
2010,Argentina,90.0,95.0,97.0,89.0,87.0,81.0,96.0,78.0,63.0,82.0,95.0,14.0,84.5,22.5
2010,Argentina,85.0,91.0,86.0,89.0,89.0,79.0,86.0,90.0,84.0,86.0,84.0,17.0,76.0,35.0
2010,Argentina,84.0,91.0,93.0,84.0,84.0,74.0,90.0,72.0,65.0,80.0,86.0,17.0,75.5,25.0
2010,Argentina,82.0,76.0,77.0,77.0,77.0,67.0,73.0,63.0,82.0,86.0,72.0,14.5,67.0,21.0
2010,Argentina,81,77,73,77,87.0,67,75,68,76,81,77.0,15.5,74.0,29.5
2010,Nigeria,68,69,50,70,75.0,57,67,73,77,63,65.0,12.5,66.5,69.5
2010,Nigeria,64.0,23.0,23.0,23.0,41.0,23.0,23.0,21.0,22.0,31.0,25.0,66.0,45.0,23.0
2010,Nigeria,80.0,68.0,52.0,72.0,79.0,48.0,85.0,83.0,80.0,68.0,87.0,14.5,62.5,82.5
2010,Nigeria,75,73,46,73,74.0,78,83,78,89,93,81.0,16.0,76.0,78.0
2010,Nigeria,76.0,57.0,51.0,68.0,73.0,60.0,81.0,86.0,77.0,61.0,80.0,14.0,58.0,75.5
2010,Nigeria,72,57,47,57,69.0,35,67,75,88,36,69.0,17.5,44.5,69.0
2010,Nigeria,66,72,68,68,47.0,58,70,74,78,69,74.0,14.5,55.5,21.0
2010,Nigeria,52,52,43,56,62.0,50,61,62,60,43,66.0,11.5,46.5,44.0
2010,Nigeria,62,62,45,58,62.0,34,62,70,66,42,65.0,15.5,51.0,61.0
2010,Nigeria,68,74,64,60,66.0,67,70,75,46,61,72.0,13.5,74.5,54.5
2010,Nigeria,62.0,66.0,55.0,64.0,55.0,36.0,71.0,82.0,75.0,58.0,74.0,18.0,60.0,63.0
2010,Nigeria,72.0,59.0,50.0,63.0,77.0,47.0,70.0,83.0,85.0,68.0,75.0,18.0,60.5,72.0
2010,Nigeria,74.0,85.0,83.0,78.0,65.0,70.0,60.0,59.0,81.0,74.0,65.0,17.5,66.5,33.0
2010,Nigeria,78.0,80.0,81.0,70.0,70.0,78.0,86.0,73.0,84.0,83.0,88.0,15.0,62.0,33.0
2010,Nigeria,84.0,82.0,77.0,72.0,77.0,39.0,88.0,77.0,92.0,90.0,86.0,16.0,67.0,34.0
2010,Nigeria,82.0,81.0,84.0,70.0,78.0,52.0,94.0,74.0,78.0,85.0,94.0,17.0,57.5,28.0
2010,Nigeria,54,53,57,34,61.0,44,62,50,56,59,64.0,13.5,51.5,30.5
2010,Nigeria,79,71,57,77,76.0,44,72,88,86,81,75.0,13.0,76.5,82.0
2010,Nigeria,77.0,87.0,81.0,56.0,82.0,81.0,81.0,82.0,75.0,77.0,71.0,13.0,69.5,28.5
2010,Nigeria,74,77,78,62,72.0,69,89,82,80,76,90.0,15.0,63.5,43.0
2010,Nigeria,76.0,77.0,79.0,61.0,73.0,68.0,88.0,65.0,68.0,82.0,92.0,15.0,56.5,21.0
2010,South Korea,73.0,21.0,20.0,90.0,85.0,20.0,22.0,46.0,71.0,31.0,45.0,70.5,50.5,20.0
2010,South Korea,68.0,25.0,42.0,54.0,62.0,52.0,51.0,62.0,78.0,67.0,73.0,69.0,66.0,20.0
2010,South Korea,72.0,42.0,42.0,53.0,62.0,67.0,66.0,46.0,67.0,69.0,37.0,72.0,75.5,41.5
2010,South Korea,65,57,62,48,67.0,61,68,71,57,62,67.0,18.5,62.5,68.0
2010,South Korea,65.0,42.0,28.0,63.0,65.0,46.0,63.0,70.0,71.0,45.0,62.0,16.0,49.5,68.0
2010,South Korea,64.0,60.0,61.0,87.0,68.0,27.0,64.0,55.0,65.0,65.0,61.0,18.5,63.0,64.0
2010,South Korea,72,76,75,71,72.0,74,78,78,64,52,77.0,15.5,69.0,72.5
2010,South Korea,66,60,61,76,62.0,61,56,74,76,62,62.0,16.5,59.0,67.5
2010,South Korea,69.0,66.0,76.0,58.0,69.0,72.0,61.0,81.0,76.0,73.0,73.0,16.0,62.5,66.0
2010,South Korea,66,67,71,57,71.0,62,77,69,64,65,81.0,16.5,61.0,57.0
2010,South Korea,66.0,61.0,45.0,47.0,55.0,42.0,62.0,72.0,69.0,52.0,61.0,12.5,50.0,68.0
2010,South Korea,69.0,61.0,67.0,59.0,65.0,51.0,70.0,81.0,74.0,64.0,59.0,14.5,70.5,67.0
2010,South Korea,66,68,56,56,62.0,66,73,65,71,40,67.0,15.0,67.5,66.5
2010,South Korea,67.0,65.0,61.0,73.0,79.0,58.0,63.0,81.0,62.0,69.0,66.0,17.0,69.5,63.0
2010,South Korea,61.0,59.0,59.0,51.0,57.0,39.0,57.0,48.0,54.0,63.0,68.0,15.0,61.5,58.5
2010,South Korea,63,64,59,72,62.0,54,62,70,65,59,61.0,20.5,65.5,57.5
2010,South Korea,69.0,72.0,74.0,65.0,71.0,57.0,71.0,69.0,66.0,69.0,68.0,16.0,62.5,34.5
2010,South Korea,71.0,78.0,78.0,47.0,71.0,59.0,77.0,59.0,63.0,61.0,73.0,17.0,46.5,22.0
2010,South Korea,69.0,70.0,69.0,79.0,66.0,49.0,75.0,61.0,42.0,73.0,71.0,18.5,61.5,27.5
2010,South Korea,57,41,64,38,68.0,31,67,53,46,59,57.0,15.0,31.5,22.0
2010,South Korea,64.0,67.0,69.0,67.0,61.0,57.0,62.0,55.0,52.0,61.0,66.0,16.0,66.0,38.5
2010,South Korea,66.0,64.0,67.0,61.0,54.0,62.0,68.0,71.0,63.0,69.0,69.0,13.0,68.0,37.0
2010,South Korea,69.0,71.0,63.0,62.0,70.0,58.0,73.0,72.0,51.0,72.0,70.0,15.5,47.5,23.0
2010,Greece,77,22,23,61,73.0,23,45,45,76,22,44.0,79.5,46.0,23.0
2010,Greece,67,73,76,73,57.0,65,67,71,58,50,68.0,17.5,72.0,39.5
2010,Greece,74.0,23.0,25.0,46.0,61.0,25.0,69.0,82.0,61.0,25.0,71.0,74.0,50.0,25.0
2010,Greece,77.0,75.0,77.0,75.0,71.0,78.0,86.0,75.0,81.0,73.0,80.0,16.5,75.5,79.0
2010,Greece,71,71,59,76,69.0,70,75,79,74,76,81.0,15.0,69.5,72.0
2010,Greece,69.0,71.0,77.0,65.0,60.0,72.0,75.0,60.0,71.0,56.0,81.0,15.5,72.5,72.5
2010,Greece,77,77,79,74,77.0,75,84,77,68,73,83.0,16.0,73.5,34.0
2010,Greece,74.0,58.0,58.0,57.0,62.0,52.0,72.0,60.0,81.0,52.0,70.0,16.5,61.5,76.0
2010,Greece,72.0,78.0,58.0,65.0,66.0,75.0,77.0,74.0,76.0,70.0,68.0,17.0,66.5,75.0
2010,Greece,74,72,74,71,73.0,70,88,77,74,61,87.0,14.5,70.5,77.0
2010,Greece,79.0,62.0,39.0,67.0,50.0,46.0,63.0,72.0,92.0,55.0,76.0,14.5,63.5,80.0
2010,Greece,71,74,72,80,71.0,47,74,59,75,36,68.0,14.0,63.5,70.5
2010,Greece,60,56,61,57,61.0,59,61,59,55,51,62.0,14.5,61.5,60.0
2010,Greece,68.0,70.0,67.0,65.0,69.0,72.0,71.0,69.0,77.0,60.0,67.0,16.0,68.5,72.5
2010,Greece,78,80,75,79,71.0,77,78,78,81,85,78.0,15.0,78.0,29.0
2010,Greece,74.0,80.0,79.0,44.0,67.0,73.0,80.0,60.0,61.0,70.0,83.0,12.5,75.5,21.5
2010,Greece,77,76,68,78,80.0,69,71,80,81,84,72.0,17.0,69.0,78.0
2010,Greece,78,77,76,83,76.0,77,78,77,75,71,74.0,16.0,80.5,61.5
2010,Greece,74.0,71.0,72.0,62.0,69.0,60.0,72.0,72.0,76.0,81.0,71.0,16.0,64.0,23.0
2010,Greece,72.0,69.0,64.0,72.0,74.0,62.0,71.0,81.0,79.0,76.0,65.0,13.5,55.0,23.5
2010,Greece,78.0,79.0,75.0,77.0,74.0,74.0,80.0,69.0,80.0,79.0,88.0,18.5,67.5,28.5
2010,Greece,77.0,72.0,69.0,75.0,83.0,58.0,81.0,70.0,68.0,76.0,79.0,16.5,57.0,26.5
2010,Greece,66,67,66,66,68.0,50,77,75,54,62,78.0,14.0,52.0,29.5
2010,England,83.0,22.0,24.0,75.0,70.0,21.0,52.0,66.0,72.0,23.0,54.0,84.0,53.0,23.5
2010,England,80.0,20.0,20.0,69.0,56.0,20.0,54.0,65.0,72.0,25.0,45.0,78.5,52.0,21.5
2010,England,78.0,25.0,25.0,45.0,71.0,25.0,50.0,66.0,55.0,25.0,40.0,76.5,45.5,24.0
2010,England,77.0,76.0,80.0,68.0,77.0,78.0,85.0,87.0,71.0,59.0,88.0,14.0,65.0,76.0
2010,England,83.0,80.0,82.0,74.0,85.0,84.0,86.0,90.0,69.0,65.0,88.0,15.0,80.0,81.0
2010,England,76.0,60.0,44.0,69.0,68.0,29.0,58.0,71.0,84.0,52.0,61.0,15.5,56.0,77.0
2010,England,88.0,63.0,45.0,79.0,84.0,52.0,60.0,83.0,94.0,61.0,66.0,15.0,61.5,92.5
2010,England,77.0,69.0,55.0,68.0,77.0,79.0,73.0,89.0,71.0,61.0,82.0,15.0,64.0,76.5
2010,England,79.0,61.0,40.0,68.0,73.0,42.0,64.0,80.0,84.0,20.0,72.0,15.0,56.0,81.0
2010,England,85.0,60.0,31.0,80.0,79.0,42.0,67.0,88.0,85.0,46.0,69.0,16.0,60.0,92.5
2010,England,81.0,64.0,47.0,77.0,78.0,20.0,74.0,77.0,89.0,41.0,80.0,15.5,56.0,83.0
2010,England,88.0,91.0,79.0,90.0,85.0,94.0,80.0,93.0,83.0,95.0,84.0,14.0,93.0,76.0
2010,England,80.0,81.0,93.0,67.0,71.0,74.0,95.0,84.0,41.0,68.0,95.0,18.5,64.5,26.5
2010,England,86.0,87.0,79.0,88.0,87.0,80.0,73.0,87.0,75.0,92.0,72.0,15.0,91.0,58.0
2010,England,84.0,90.0,93.0,80.0,82.0,82.0,84.0,79.0,69.0,77.0,79.0,14.5,76.0,53.5
2010,England,84.0,86.0,78.0,88.0,79.0,88.0,69.0,84.0,79.0,79.0,66.0,17.0,88.5,82.5
2010,England,80.0,79.0,84.0,75.0,71.0,76.0,86.0,80.0,69.0,83.0,84.0,16.0,78.0,37.5
2010,England,81.0,84.0,91.0,73.0,68.0,79.0,93.0,78.0,45.0,73.0,91.0,14.0,67.5,37.0
2010,England,83.0,84.0,67.0,92.0,81.0,79.0,71.0,86.0,80.0,80.0,76.0,15.0,90.0,83.0
2010,England,76.0,78.0,69.0,79.0,84.0,55.0,60.0,77.0,76.0,76.0,65.0,15.5,60.0,30.0
2010,England,87.0,93.0,85.0,88.0,87.0,76.0,87.0,79.0,90.0,95.0,85.0,16.0,81.5,29.5
2010,England,81.0,80.0,83.0,75.0,86.0,53.0,94.0,75.0,57.0,85.0,90.0,17.0,51.0,21.5
2010,England,77.0,74.0,75.0,65.0,69.0,62.0,69.0,82.0,95.0,91.0,81.0,15.0,58.0,52.5
2010,United States,82.0,20.0,21.0,58.0,78.0,20.0,53.0,63.0,70.0,25.0,48.0,82.0,46.5,21.5
2010,United States,74.0,36.0,21.0,47.0,69.0,21.0,51.0,54.0,63.0,34.0,47.0,75.5,54.0,29.0
2010,United States,74.0,22.0,24.0,60.0,65.0,21.0,50.0,62.0,74.0,25.0,53.0,73.0,52.0,24.0
2010,United States,58,32,20,41,54.0,28,51,62,63,20,56.0,56.0,46.0,32.0
2010,United States,73.0,59.0,49.0,58.0,63.0,58.0,66.0,81.0,78.0,49.0,70.0,15.0,60.0,73.5
2010,United States,74.0,64.0,44.0,64.0,79.0,38.0,71.0,77.0,85.0,65.0,65.0,16.0,59.5,71.0
2010,United States,74,69,60,61,61.0,74,75,79,63,69,77.0,13.5,72.5,78.5
2010,United States,68.0,64.0,65.0,63.0,67.0,67.0,86.0,80.0,60.0,71.0,83.0,16.0,63.0,68.5
2010,United States,71.0,62.0,46.0,62.0,64.0,59.0,69.0,76.0,79.0,69.0,67.0,17.5,55.5,71.5
2010,United States,62,50,41,64,49.0,43,39,68,60,55,67.0,13.5,54.5,65.0
2010,United States,74.0,75.0,66.0,78.0,74.0,64.0,76.0,79.0,74.0,74.0,79.0,15.5,73.5,64.5
2010,United States,77.0,74.0,76.0,66.0,74.0,75.0,88.0,78.0,54.0,75.0,95.0,16.5,69.0,59.5
2010,United States,73.0,74.0,78.0,70.0,73.0,65.0,75.0,74.0,69.0,79.0,77.0,24.5,66.5,31.0
2010,United States,80.0,83.0,76.0,80.0,87.0,56.0,93.0,86.0,57.0,79.0,86.0,17.5,74.5,39.0
2010,United States,68,59,71,68,73.0,53,65,58,56,62,79.0,11.0,43.5,23.5
2010,United States,68,65,57,67,62.0,61,36,63,65,62,61.0,20.0,65.5,71.0
2010,United States,63.0,61.0,69.0,40.0,65.0,63.0,72.0,75.0,39.0,57.0,75.0,11.5,62.5,50.5
2010,United States,69.0,70.0,72.0,67.0,70.0,53.0,73.0,74.0,72.0,74.0,76.0,13.0,67.0,64.5
2010,United States,67.0,70.0,65.0,70.0,70.0,65.0,72.0,71.0,69.0,70.0,72.0,15.0,66.5,42.0
2010,United States,61.0,52.0,62.0,60.0,57.0,60.0,79.0,64.0,67.0,80.0,82.0,14.5,50.5,36.0
2010,United States,67.0,66.0,63.0,75.0,73.0,36.0,79.0,65.0,67.0,70.0,82.0,17.5,38.0,25.0
2010,United States,74.0,71.0,74.0,76.0,75.0,56.0,80.0,75.0,85.0,87.0,84.0,17.0,51.0,25.5
2010,United States,57,58,47,55,51.0,46,63,63,57,58,67.0,18.0,60.0,34.5
2010,Algeria,52,78,63,51,43.0,77,49,42,44,48,46.0,12.0,50.5,45.5
2010,Algeria,54,48,41,55,65.0,40,68,70,66,53,70.0,17.0,46.5,28.5
2010,Algeria,63,50,30,75,55.0,37,45,50,53,64,50.0,18.0,67.5,66.0
2010,Algeria,71.0,55.0,49.0,58.0,60.0,45.0,79.0,73.0,75.0,53.0,77.0,19.0,53.0,72.0
2010,Algeria,73.0,74.0,62.0,71.0,71.0,76.0,79.0,70.0,71.0,63.0,77.0,15.0,74.5,74.5
2010,Algeria,74,71,64,68,67.0,69,78,79,72,74,69.0,16.5,67.5,74.5
2010,Algeria,50,49,49,48,48.0,48,60,52,52,42,60.0,14.5,47.5,40.0
2010,Algeria,68.0,63.0,57.0,59.0,71.0,43.0,66.0,57.0,73.0,59.0,68.0,14.5,60.5,67.0
2010,Algeria,73,77,73,74,72.0,62,77,78,73,72,76.0,18.0,72.5,69.5
2010,Algeria,61.0,55.0,32.0,58.0,55.0,43.0,54.0,63.0,63.0,43.0,56.0,17.5,52.5,63.0
2010,Algeria,64.0,67.0,62.0,64.0,59.0,68.0,64.0,57.0,71.0,67.0,67.0,10.5,63.0,63.0
2010,Algeria,71.0,72.0,61.0,71.0,75.0,63.0,63.0,76.0,71.0,62.0,75.0,14.5,73.5,65.0
2010,Algeria,58.0,66.0,60.0,48.0,50.0,61.0,52.0,55.0,50.0,58.0,60.0,14.5,59.0,26.0
2010,Algeria,67,69,55,71,81.0,61,58,73,76,73,56.0,14.0,71.0,70.5
2010,Algeria,74.0,77.0,76.0,72.0,71.0,74.0,77.0,74.0,59.0,74.0,76.0,13.0,76.0,38.5
2010,Algeria,59.0,36.0,21.0,47.0,69.0,31.0,67.0,64.0,65.0,24.0,69.0,13.5,38.0,62.5
2010,Algeria,67,73,68,54,62.0,58,72,77,64,62,74.0,15.5,68.0,67.0
2010,Algeria,50.0,54.0,52.0,53.0,60.0,49.0,65.0,57.0,63.0,48.0,57.0,14.0,46.0,22.0
2010,Algeria,71.0,74.0,77.0,66.0,71.0,67.0,76.0,56.0,59.0,64.0,78.0,14.0,68.0,50.5
2010,Algeria,63.0,46.0,62.0,42.0,65.0,54.0,67.0,66.0,64.0,68.0,70.0,12.5,45.5,20.0
2010,Algeria,74.0,81.0,82.0,66.0,66.0,74.0,64.0,72.0,65.0,54.0,70.0,22.5,73.5,29.0
2010,Algeria,61,59,60,59,58.0,59,62,70,72,63,64.0,17.5,39.5,35.0
2010,Algeria,68.0,68.0,74.0,56.0,72.0,65.0,79.0,65.0,62.0,69.0,77.0,17.0,59.5,51.5
2010,Slovenia,78.0,34.0,29.0,68.0,68.0,33.0,66.0,66.0,65.0,56.0,64.0,79.0,62.0,33.5
2010,Slovenia,66.0,21.0,21.0,43.0,48.0,23.0,33.0,34.0,36.0,33.0,33.0,68.0,48.0,21.0
2010,Slovenia,75,26,21,68,62.0,20,26,55,67,27,29.0,74.5,43.0,20.0
2010,Slovenia,65.0,61.0,49.0,64.0,72.0,64.0,71.0,72.0,62.0,61.0,73.0,14.5,61.0,66.0
2010,Slovenia,67,67,65,68,65.0,64,69,80,70,61,72.0,14.0,62.0,62.5
2010,Slovenia,64.0,33.0,32.0,65.0,60.0,46.0,67.0,77.0,72.0,55.0,72.0,12.5,47.5,64.5
2010,Slovenia,69.0,61.0,23.0,71.0,60.0,34.0,54.0,67.0,80.0,56.0,57.0,18.5,62.5,72.0
2010,Slovenia,67.0,66.0,43.0,62.0,63.0,62.0,62.0,61.0,61.0,63.0,72.0,15.0,63.5,71.5
2010,Slovenia,71.0,70.0,66.0,63.0,79.0,75.0,67.0,66.0,78.0,63.0,75.0,15.5,70.0,71.5
2010,Slovenia,61.0,58.0,79.0,66.0,52.0,64.0,56.0,61.0,61.0,60.0,56.0,18.0,60.5,61.0
2010,Slovenia,66.0,47.0,26.0,54.0,63.0,43.0,64.0,65.0,68.0,55.0,67.0,15.0,53.5,64.5
2010,Slovenia,73.0,74.0,73.0,73.0,69.0,63.0,74.0,86.0,69.0,75.0,66.0,18.5,70.5,62.0
2010,Slovenia,58.0,58.0,61.0,45.0,57.0,53.0,79.0,54.0,58.0,68.0,63.0,11.5,48.0,55.0
2010,Slovenia,64.0,65.0,61.0,66.0,64.0,66.0,63.0,72.0,62.0,62.0,74.0,14.0,59.0,63.5
2010,Slovenia,74.0,77.0,71.0,52.0,73.0,77.0,71.0,67.0,80.0,76.0,71.0,17.0,76.5,22.5
2010,Slovenia,66.0,67.0,68.0,68.0,65.0,57.0,74.0,66.0,67.0,55.0,68.0,15.0,59.5,63.5
2010,Slovenia,66.0,65.0,68.0,66.0,62.0,68.0,70.0,68.0,71.0,65.0,67.0,17.0,66.5,35.0
2010,Slovenia,68.0,67.0,70.0,69.0,65.0,65.0,73.0,66.0,69.0,68.0,78.0,15.0,57.5,42.0
2010,Slovenia,76.0,70.0,70.0,72.0,84.0,52.0,59.0,64.0,84.0,86.0,74.0,15.5,61.0,23.0
2010,Slovenia,67,65,56,63,60.0,50,66,73,69,60,68.0,14.5,57.0,67.5
2010,Slovenia,58,57,53,49,53.0,57,75,64,55,55,73.0,12.0,44.0,22.0
2010,Germany,81.0,29.0,22.0,82.0,82.0,22.0,57.0,52.0,71.0,26.0,58.0,80.0,46.5,22.0
2010,Germany,80.0,28.0,21.0,41.0,88.0,21.0,48.0,43.0,81.0,28.0,52.0,81.0,44.5,21.0
2010,Germany,77.0,29.0,22.0,48.0,84.0,22.0,27.0,38.0,73.0,42.0,46.0,78.0,50.0,24.5
2010,Germany,79.0,82.0,81.0,78.0,77.0,88.0,90.0,84.0,77.0,51.0,87.0,14.5,70.5,75.5
2010,Germany,81.0,59.0,64.0,70.0,63.0,51.0,85.0,84.0,85.0,77.0,86.0,15.5,66.5,84.0
2010,Germany,68.0,71.0,58.0,38.0,66.0,61.0,67.0,67.0,76.0,57.0,66.0,13.5,61.0,72.5
2010,Germany,73.0,69.0,55.0,62.0,59.0,49.0,72.0,62.0,72.0,61.0,74.0,11.5,67.0,76.5
2010,Germany,69,72,71,69,63.0,49,73,68,73,69,78.0,15.5,57.0,41.0
2010,Germany,87.0,85.0,84.0,86.0,91.0,88.0,87.0,85.0,61.0,51.0,86.0,16.0,82.5,88.0
2010,Germany,85.0,66.0,45.0,81.0,74.0,38.0,73.0,79.0,84.0,75.0,73.0,16.5,62.5,91.5
2010,Germany,73.0,69.0,63.0,69.0,73.0,67.0,76.0,69.0,76.0,77.0,75.0,12.5,63.5,76.5
2010,Germany,74.0,79.0,74.0,71.0,77.0,72.0,77.0,74.0,61.0,71.0,78.0,13.0,79.5,40.0
2010,Germany,80.0,85.0,82.0,71.0,84.0,82.0,61.0,82.0,71.0,89.0,69.0,17.0,83.0,26.5
2010,Germany,74.0,85.0,84.0,64.0,78.0,79.0,79.0,66.0,58.0,62.0,77.0,13.5,75.5,21.0
2010,Germany,83.0,82.0,84.0,70.0,81.0,74.0,91.0,74.0,68.0,92.0,91.0,16.0,63.5,22.0
2010,Germany,63.0,57.0,61.0,53.0,56.0,45.0,81.0,53.0,56.0,63.0,78.0,15.0,47.5,22.0
2010,Germany,77.0,83.0,84.0,69.0,79.0,80.0,77.0,68.0,58.0,84.0,74.0,16.0,79.0,29.5
2010,Germany,75.0,82.0,77.0,69.0,71.0,80.0,56.0,65.0,56.0,68.0,74.0,14.0,77.0,25.5
2010,Germany,72,66,68,45,69.0,61,71,70,69,76,79.0,14.5,65.5,21.0
2010,Germany,78.0,71.0,69.0,71.0,79.0,59.0,83.0,79.0,73.0,78.0,79.0,14.5,67.5,24.0
2010,Germany,85.0,79.0,81.0,69.0,89.0,71.0,89.0,86.0,76.0,87.0,83.0,16.0,65.0,27.0
2010,Germany,78.0,82.0,79.0,66.0,73.0,71.0,85.0,73.0,63.0,78.0,86.0,11.5,56.5,35.0
2010,Germany,84.0,78.0,78.0,63.0,88.0,71.0,81.0,68.0,84.0,87.0,84.0,17.0,61.5,23.5
2010,Australia,75.0,21.0,21.0,76.0,69.0,21.0,45.0,60.0,70.0,28.0,54.0,77.0,46.5,21.0
2010,Australia,67.0,24.0,21.0,58.0,60.0,21.0,48.0,61.0,70.0,21.0,43.0,65.0,40.0,22.5
2010,Australia,57.0,31.0,21.0,51.0,61.0,21.0,58.0,59.0,62.0,21.0,45.0,55.5,42.0,21.0
2010,Australia,78.0,68.0,54.0,70.0,76.0,65.0,73.0,85.0,83.0,48.0,79.0,16.0,61.0,79.0
2010,Australia,68.0,61.0,21.0,77.0,64.0,38.0,42.0,66.0,81.0,60.0,52.0,14.5,48.5,69.0
2010,Australia,69.0,51.0,27.0,59.0,46.0,31.0,64.0,78.0,73.0,59.0,63.0,16.0,50.5,71.5
2010,Australia,64,67,66,53,68.0,66,57,61,59,57,57.0,18.0,64.5,59.5
2010,Australia,76.0,79.0,74.0,75.0,77.0,82.0,66.0,81.0,75.0,77.0,77.0,17.5,71.0,76.5
2010,Australia,81,77,65,79,78.0,72,78,88,85,75,80.0,13.0,72.0,82.5
2010,Australia,63.0,70.0,72.0,56.0,50.0,67.0,68.0,58.0,67.0,62.0,67.0,11.5,54.0,50.5
2010,Australia,80.0,79.0,76.0,66.0,82.0,79.0,76.0,84.0,72.0,86.0,77.0,12.5,79.0,61.0
2010,Australia,73.0,79.0,80.0,68.0,65.0,71.0,76.0,79.0,74.0,51.0,71.0,16.5,81.5,61.5
2010,Australia,76.0,71.0,73.0,72.0,75.0,82.0,80.0,86.0,85.0,68.0,79.0,14.0,72.5,73.5
2010,Australia,72,76,67,68,69.0,71,72,78,77,74,74.0,14.0,76.5,74.0
2010,Australia,61.0,54.0,37.0,54.0,60.0,29.0,44.0,69.0,76.0,81.0,55.0,12.5,60.0,64.5
2010,Australia,65.0,65.0,68.0,65.0,59.0,48.0,62.0,75.0,58.0,42.0,69.0,15.0,70.5,62.0
2010,Australia,65.0,67.0,73.0,63.0,62.0,68.0,67.0,72.0,70.0,70.0,65.0,17.0,56.5,45.0
2010,Australia,78.0,73.0,75.0,78.0,79.0,76.0,83.0,84.0,76.0,82.0,82.0,16.5,75.0,66.5
