year,nation,Fullname,birth_date,N_name
2006,Tunisia,Jawhar Mnari,1976.11.08,jawharmnari
2006,Tunisia,Riadh Bouazizi,1973.04.08,riadhbouazizi
2006,Tunisia,Adel Chedli,1976.09.16,adelchedli
2006,Tunisia,Hamed Namouchi,1984.01.12,hamednamouchi
2006,Tunisia,Sofiane Melliti,1978.08.18,sofianemelliti
2006,Tunisia,Ziad Jaziri,1978.07.12,ziadjaziri
2006,Tunisia,Haykel Guemamdia,1981.12.22,haykelguemamdia
2006,Tunisia,Yassine Chikhaoui,1986.09.02,yassinechikhaoui
2006,Tunisia,Francileudo Santos,1979.03.20,francileudosantos
2006,Tunisia,Chaouki Ben Saada,1984.07.01,chaoukibensaada
2006,Saudi Arabia,Mohamed Al-Deayea,1972.08.02,mohamedaldeayea
2006,Saudi Arabia,Mabrouk Zaid,1979.02.11,mabroukzaid
2006,Saudi Arabia,Mohammad Khouja,1982.03.15,mohammadkhouja
2006,Saudi Arabia,Ahmed Dokhi Al-Dosari,1976.10.25,ahmeddokhialdosari
2006,Saudi Arabia,Redha Tukar,1975.11.29,redhatukar
2006,Saudi Arabia,Hamad Al-Montashari,1982.06.22,hamadalmontashari
2006,Saudi Arabia,Naif Al-Qadi,1979.04.03,naifalqadi
2006,Saudi Arabia,Abdulaziz Khathran,1973.07.31,abdulazizkhathran
2006,Saudi Arabia,Hussein Sulaimani,1977.01.21,husseinsulaimani
2006,Saudi Arabia,Ahmed Al-Bahri,1980.09.18,ahmedalbahri
2006,Saudi Arabia,Mohamed Al-Bishi,1987.05.03,mohamedalbishi
2006,Saudi Arabia,Mohammad Massad,1983.02.17,mohammadmassad
2006,Saudi Arabia,Omar Al-Ghamdi,1979.04.11,omaralghamdi
2006,Saudi Arabia,Mohammed Ameen,1980.04.29,mohammedameen
2006,Saudi Arabia,Mohammed Noor,1978.02.26,mohammednoor
2006,Saudi Arabia,Mohammad Al-Shalhoub,1980.12.08,mohammadalshalhoub
2006,Saudi Arabia,Saud Kariri,1980.07.08,saudkariri
2006,Saudi Arabia,Khaled Aziz,1981.07.14,khaledaziz
2006,Saudi Arabia,Nawaf Al-Temyat,1976.06.28,nawafaltemyat
2006,Saudi Arabia,Sami Al-Jaber,1972.12.11,samialjaber
2006,Saudi Arabia,Saad Al-Harthi,1984.02.03,saadalharthi
2006,Saudi Arabia,Yasser Al-Qahtani,1982.10.10,yasseralqahtani
2006,Saudi Arabia,Malek Mouath,1981.08.10,malekmouath
2010,Mexico,Óscar Pérez,1973.02.01,oscarperez
2010,Mexico,Guillermo Ochoa,1985.07.13,guillermoochoa
2010,Mexico,Luis Ernesto Michel,1979.07.21,luisernestomichel
2010,Mexico,Francisco Rodríguez,1981.10.20,franciscorodriguez
2010,Mexico,Carlos Salcido,1980.04.02,carlossalcido
2010,Mexico,Rafael Márquez,1979.02.13,rafaelmarquez
2010,Mexico,Ricardo Osorio,1980.03.30,ricardoosorio
2010,Mexico,Paul Aguilar,1986.03.06,paulaguilar
2010,Mexico,Héctor Moreno,1988.01.17,hectormoreno
2010,Mexico,Efraín Juárez,1988.02.22,efrainjuarez
2010,Mexico,Jonny Magallón,1981.11.21,jonnymagallon
2010,Mexico,Jorge Torres Nilo,1988.01.16,jorgetorresnilo
2010,Mexico,Gerardo Torrado,1979.04.30,gerardotorrado
2010,Mexico,Pablo Barrera,1987.06.21,pablobarrera
2010,Mexico,Israel Castro,1980.12.29,israelcastro
2010,Mexico,Andrés Guardado,1986.09.28,andresguardado
2010,Mexico,Alberto Medina,1983.05.29,albertomedina
2010,Mexico,Guillermo Franco,1976.11.03,guillermofranco
2010,Mexico,Cuauhtémoc Blanco,1973.01.17,cuauhtemocblanco
2010,Mexico,Carlos Vela,1989.03.01,carlosvela
2010,Mexico,Javier Hernández,1988.06.01,javierhernandez
2010,Mexico,Giovani dos Santos,1989.05.11,giovanidossantos
2010,Mexico,Adolfo Bautista,1979.05.15,adolfobautista
2010,Uruguay,Fernando Muslera,1986.06.13,fernandomuslera
2010,Uruguay,Juan Castillo,1978.04.17,juancastillo
2010,Uruguay,Martín Silva,1983.03.25,martinsilva
2010,Uruguay,Diego Lugano,1980.11.02,diegolugano
2010,Uruguay,Diego Godín,1986.02.16,diegogodin
2010,Uruguay,Jorge Fucile,1984.11.19,jorgefucile
2010,Uruguay,Mauricio Victorino,1982.10.11,mauriciovictorino
2010,Uruguay,Maxi Pereira,1984.06.08,maxipereira
2010,Uruguay,Andrés Scotti,1975.12.14,andresscotti
2010,Uruguay,Martín Cáceres,1987.04.07,martincaceres
2010,Uruguay,Walter Gargano,1984.07.23,waltergargano
2010,Uruguay,Sebastián Eguren,1981.01.08,sebastianeguren
2010,Uruguay,Álvaro Pereira,1985.11.28,alvaropereira
2010,Uruguay,Nicolás Lodeiro,1989.03.21,nicolaslodeiro
2010,Uruguay,Diego Pérez,1980.05.18,diegoperez
2010,Uruguay,Egidio Arévalo,1982.01.01,egidioarevalo
2010,Uruguay,Ignacio González,1982.05.14,ignaciogonzalez
2010,Uruguay,Álvaro Fernández,1985.10.11,alvarofernandez
2010,Uruguay,Edinson Cavani,1987.02.14,edinsoncavani
2010,Uruguay,Luis Suárez,1987.01.24,luissuarez
2010,Uruguay,Diego Forlán,1979.05.19,diegoforlan
2010,Uruguay,Sebastián Abreu,1976.10.17,sebastianabreu
2010,Uruguay,Sebastián Fernández,1985.05.23,sebastianfernandez
2010,France,Hugo Lloris,1986.12.26,hugolloris
2010,France,Steve Mandanda,1985.03.28,stevemandanda
2010,France,Cédric Carrasso,1981.12.30,cedriccarrasso
2010,France,Bacary Sagna,1983.02.14,bacarysagna
2010,France,Eric Abidal,1979.09.11,ericabidal
2010,France,Anthony Réveillère,1979.11.10,anthonyreveillere
2010,France,William Gallas,1977.08.17,williamgallas
2010,France,Marc Planus,1982.03.07,marcplanus
2010,France,Patrice Evra,1981.05.15,patriceevra
2010,France,Sébastien Squillaci,1980.08.11,sebastiensquillaci
2010,France,Gaël Clichy,1985.07.26,gaelclichy
2010,France,Franck Ribéry,1983.04.07,franckribery
2010,France,Yoann Gourcuff,1986.07.11,yoanngourcuff
2010,France,Jérémy Toulalan,1983.09.10,jeremytoulalan
2010,France,Florent Malouda,1980.06.13,florentmalouda
2010,France,Alou Diarra,1981.07.15,aloudiarra
2010,France,Abou Diaby,1986.05.11,aboudiaby
2010,France,Mathieu Valbuena,1984.09.28,mathieuvalbuena
2010,France,Djibril Cissé,1981.08.12,djibrilcisse
2010,France,Sidney Govou,1979.07.27,sidneygovou
2010,France,André-Pierre Gignac,1985.12.05,andrepierregignac
2010,France,Thierry Henry,1977.08.17,thierryhenry
2010,France,Nicolas Anelka,1979.03.14,nicolasanelka
2010,Argentina,Diego Pozo,1978.02.16,diegopozo
2010,Argentina,Mariano Andújar,1983.07.30,marianoandujar
2010,Argentina,Sergio Romero,1987.02.22,sergioromero
2010,Argentina,Martín Demichelis,1980.12.20,martindemichelis
2010,Argentina,Clemente Rodríguez,1981.07.31,clementerodriguez
2010,Argentina,Nicolás Burdisso,1981.04.12,nicolasburdisso
2010,Argentina,Gabriel Heinze,1978.04.19,gabrielheinze
2010,Argentina,Ariel Garcé,1979.04.14,arielgarce
2010,Argentina,Walter Samuel,1978.03.23,waltersamuel
2010,Argentina,Nicolás Otamendi,1988.02.12,nicolasotamendi
2010,Argentina,Mario Bolatti,1985.02.17,mariobolatti
2010,Argentina,Ángel Di María,1988.02.14,angeldimaria
2010,Argentina,Juan Sebastián Verón,1975.03.09,juansebastianveron
2010,Argentina,Javier Mascherano,1984.06.08,javiermascherano
2010,Argentina,Jonás Gutiérrez,1983.07.05,jonasgutierrez
2010,Argentina,Maxi Rodríguez,1981.01.02,maxirodriguez
2010,Argentina,Javier Pastore,1989.06.20,javierpastore
2010,Argentina,Gonzalo Higuaín,1987.12.10,gonzalohiguain
2010,Argentina,Lionel Messi,1987.06.24,lionelmessi
2010,Argentina,Carlos Tevez,1984.02.05,carlostevez
2010,Argentina,Sergio Agüero,1988.06.02,sergioaguero
2010,Argentina,Martín Palermo,1973.11.07,martinpalermo
2010,Argentina,Diego Milito,1979.06.12,diegomilito
2010,Nigeria,Vincent Enyeama,1982.08.29,vincentenyeama
2010,Nigeria,Austin Ejide,1984.04.08,austinejide
2010,Nigeria,Dele Aiyenugba,1983.11.20,deleaiyenugba
2010,Nigeria,Joseph Yobo,1980.09.06,josephyobo
2010,Nigeria,Taye Taiwo,1985.04.16,tayetaiwo
2010,Nigeria,Rabiu Afolabi,1980.04.18,rabiuafolabi
2010,Nigeria,Danny Shittu,1980.09.02,dannyshittu
2010,Nigeria,Chidi Odiah,1983.12.17,chidiodiah
2010,Nigeria,Elderson Echiéjilé,1988.01.20,eldersonechiejile
2010,Nigeria,Dele Adeleye,1988.12.25,deleadeleye
2010,Nigeria,Ayila Yussuf,1984.11.04,ayilayussuf
2010,Nigeria,Sani Kaita,1986.05.02,sanikaita
2010,Nigeria,Lukman Haruna,1990.12.04,lukmanharuna
2010,Nigeria,Dickson Etuhu,1982.06.08,dicksonetuhu
2010,Nigeria,Nwankwo Kanu,1976.08.01,nwankwokanu
2010,Nigeria,John Utaka,1982.01.08,johnutaka
2010,Nigeria,Yakubu,1982.11.22,yakubu
2010,Nigeria,Obafemi Martins,1984.10.28,obafemimartins
2010,Nigeria,Brown Ideye,1988.10.10,brownideye
2010,Nigeria,Peter Odemwingie,1981.07.15,peterodemwingie
2010,Nigeria,Kalu Uche,1982.11.15,kaluuche
2010,Nigeria,Victor Obinna,1987.03.25,victorobinna
2010,Nigeria,Chinedu Obasi,1986.06.01,chineduobasi
2010,South Korea,Lee Woon-jae,1973.04.26,leewoonjae
2010,South Korea,Jung Sung-ryong,1985.01.04,jungsungryong
2010,South Korea,Kim Young-kwang,1983.06.28,kimyoungkwang
2010,South Korea,Oh Beom-seok,1984.07.29,ohbeomseok
2010,South Korea,Kim Hyung-il,1984.04.27,kimhyungil
2010,South Korea,Cho Yong-hyung,1983.11.03,choyonghyung
2010,South Korea,Lee Young-pyo,1977.04.23,leeyoungpyo
2010,South Korea,Lee Jung-soo,1980.01.08,leejungsoo
2010,South Korea,Kim Dong-jin,1982.01.29,kimdongjin
2010,South Korea,Cha Du-ri,1980.07.25,chaduri
2010,South Korea,Kang Min-soo,1986.02.14,kangminsoo
2010,South Korea,Kim Nam-il,1977.03.14,kimnamil
2010,South Korea,Kim Bo-kyung,1989.10.06,kimbokyung
2010,South Korea,Park Ji-sung,1981.02.25,parkjisung
2010,South Korea,Kim Jung-woo,1982.05.09,kimjungwoo
2010,South Korea,Kim Jae-sung,1983.10.03,kimjaesung
2010,South Korea,Ki Sung-yueng,1989.01.24,kisungyueng
2010,South Korea,Ahn Jung-hwan,1976.01.27,ahnjunghwan
2010,South Korea,Park Chu-young,1985.07.10,parkchuyoung
2010,South Korea,Lee Seung-Yeoul,1989.03.06,leeseungyeoul
2010,South Korea,Lee Chung-yong,1988.07.02,leechungyong
2010,South Korea,Yeom Ki-hun,1983.03.30,yeomkihun
2010,South Korea,Lee Dong-gook,1979.04.29,leedonggook
2010,Greece,Kostas Chalkias,1974.05.30,kostaschalkias
2010,Greece,Alexandros Tzorvas,1982.08.12,alexandrostzorvas
2010,Greece,Michalis Sifakis,1984.09.09,michalissifakis
2010,Greece,Giourkas Seitaridis,1981.06.04,giourkasseitaridis
2010,Greece,Christos Patsatzoglou,1979.03.19,christospatsatzoglou
2010,Greece,Nikos Spyropoulos,1983.10.10,nikosspyropoulos
2010,Greece,Vangelis Moras,1981.08.18,vangelismoras
2010,Greece,Avraam Papadopoulos,1984.12.03,avraampapadopoulos
2010,Greece,Loukas Vyntra,1981.02.05,loukasvyntra
2010,Greece,Vasilis Torosidis,1985.06.10,vasilistorosidis
2010,Greece,Sotirios Kyrgiakos,1979.07.23,sotirioskyrgiakos
2010,Greece,Sokratis Papastathopoulos,1988.06.09,sokratispapastathopoulos
2010,Greece,Stelios Malezas,1985.03.11,steliosmalezas
2010,Greece,Alexandros Tziolis,1985.02.13,alexandrostziolis
2010,Greece,Giorgos Karagounis,1977.03.06,giorgoskaragounis
2010,Greece,Sotiris Ninis,1990.04.03,sotirisninis
2010,Greece,Kostas Katsouranis,1979.06.21,kostaskatsouranis
2010,Greece,Sakis Prittas,1979.01.09,sakisprittas
2010,Greece,Georgios Samaras,1985.02.21,georgiossamaras
2010,Greece,Angelos Charisteas,1980.02.09,angeloscharisteas
2010,Greece,Dimitris Salpingidis,1981.08.18,dimitrissalpingidis
2010,Greece,Theofanis Gekas,1980.05.23,theofanisgekas
2010,Greece,Pantelis Kapetanos,1983.06.08,panteliskapetanos
2010,England,David James,1970.08.01,davidjames
2010,England,Robert Green,1980.01.18,robertgreen
2010,England,Joe Hart,1987.04.19,joehart
2010,England,Glen Johnson,1984.08.23,glenjohnson
2010,England,Ashley Cole,1980.12.20,ashleycole
2010,England,Michael Dawson,1983.11.18,michaeldawson
2010,England,John Terry,1980.12.07,johnterry
2010,England,Stephen Warnock,1981.12.12,stephenwarnock
2010,England,Matthew Upson,1979.04.18,matthewupson
2010,England,Jamie Carragher,1978.01.28,jamiecarragher
2010,England,Ledley King,1980.10.12,ledleyking
2010,England,Steven Gerrard,1980.05.30,stevengerrard
2010,England,Aaron Lennon,1987.04.16,aaronlennon
2010,England,Frank Lampard,1978.06.20,franklampard
2010,England,Joe Cole,1981.11.08,joecole
2010,England,Gareth Barry,1981.02.23,garethbarry
2010,England,James Milner,1986.01.04,jamesmilner
2010,England,Shaun Wright-Phillips,1981.10.25,shaunwrightphillips
2010,England,Michael Carrick,1981.07.28,michaelcarrick
2010,England,Peter Crouch,1981.01.30,petercrouch
2010,England,Wayne Rooney,1985.10.24,waynerooney
2010,England,Jermain Defoe,1982.10.07,jermaindefoe
2010,England,Emile Heskey,1978.01.11,emileheskey
2010,United States,Tim Howard,1979.03.06,timhoward
2010,United States,Brad Guzan,1984.09.09,bradguzan
2010,United States,Marcus Hahnemann,1972.06.15,marcushahnemann
2010,United States,Jonathan Spector,1986.03.01,jonathanspector
2010,United States,Carlos Bocanegra,1979.05.25,carlosbocanegra
2010,United States,Oguchi Onyewu,1982.05.13,oguchionyewu
2010,United States,Steve Cherundolo,1979.02.19,stevecherundolo
2010,United States,Jonathan Bornstein,1984.11.07,jonathanbornstein
2010,United States,Jay DeMerit,1979.12.04,jaydemerit
2010,United States,Clarence Goodson,1982.05.17,clarencegoodson
2010,United States,Michael Bradley,1987.07.31,michaelbradley
2010,United States,DaMarcus Beasley,1982.05.24,damarcusbeasley
2010,United States,Clint Dempsey,1983.03.09,clintdempsey
2010,United States,Landon Donovan,1982.03.04,landondonovan
2010,United States,Stuart Holden,1985.08.01,stuartholden
2010,United States,Ricardo Clark,1983.03.10,ricardoclark
2010,United States,José Francisco Torres,1987.10.29,josefranciscotorres
2010,United States,Maurice Edu,1986.04.18,edumaurice
2010,United States,Benny Feilhaber,1985.01.19,bennyfeilhaber
2010,United States,Herculez Gomez,1982.04.06,herculezgomez
2010,United States,Edson Buddle,1981.05.21,edsonbuddle
2010,United States,Jozy Altidore,1989.11.06,jozyaltidore
2010,United States,Robbie Findley,1985.08.04,robbiefindley
2010,Algeria,Lounès Gaouaoui,1977.09.28,lounesgaouaoui
2010,Algeria,Faouzi Chaouchi,1984.12.05,faouzichaouchi
2010,Algeria,Raïs M'Bolhi,1986.04.25,raism'bolhi
2010,Algeria,Madjid Bougherra,1982.10.07,madjidbougherra
2010,Algeria,Nadir Belhadj,1982.06.18,nadirbelhadj
2010,Algeria,Antar Yahia,1982.03.21,antaryahia
2010,Algeria,Rafik Halliche,1986.09.02,rafikhalliche
2010,Algeria,Habib Bellaïd,1986.03.28,habibbellaid
2010,Algeria,Abdelkader Laïfaoui,1981.07.29,abdelkaderlaifaoui
2010,Algeria,Carl Medjani,1985.05.15,carlmedjani
2010,Algeria,Djamel Mesbah,1984.10.09,djamelmesbah
2010,Algeria,Yazid Mansouri,1978.02.25,yazidmansouri
2010,Algeria,Ryad Boudebouz,1990.02.19,ryadboudebouz
2010,Algeria,Mehdi Lacen,1984.01.05,mehdilacen
2010,Algeria,Karim Ziani,1982.08.17,karimziani
2010,Algeria,Adlène Guedioura,1985.11.12,adleneguedioura
2010,Algeria,Hassan Yebda,1984.04.14,hassanyebda
2010,Algeria,Foued Kadir,1983.12.05,fouedkadir
2010,Algeria,Djamel Abdoun,1986.02.14,djamelabdoun
2010,Algeria,Abdelkader Ghezzal,1984.12.05,abdelkaderghezzal
2010,Algeria,Rafik Saïfi,1975.02.07,rafiksaifi
2010,Algeria,Rafik Djebbour,1984.03.08,rafikdjebbour
2010,Algeria,Karim Matmour,1985.06.25,karimmatmour
2010,Slovenia,Samir Handanović,1984.07.14,samirhandanovic
2010,Slovenia,Jasmin Handanović,1978.01.28,jasminhandanovic
2010,Slovenia,Aleksander Šeliga,1980.02.01,aleksanderseliga
2010,Slovenia,Mišo Brečko,1984.05.01,misobrecko
2010,Slovenia,Elvedin Džinić,1985.08.25,elvedindzinic
2010,Slovenia,Marko Šuler,1983.03.09,markosuler
2010,Slovenia,Boštjan Cesar,1982.07.09,bostjancesar
2010,Slovenia,Branko Ilić,1983.02.06,brankoilic
2010,Slovenia,Bojan Jokić,1986.05.17,bojanjokic
2010,Slovenia,Suad Fileković,1978.09.16,suadfilekovic
2010,Slovenia,Matej Mavrič,1979.01.29,matejmavric
2010,Slovenia,Robert Koren,1980.09.20,robertkoren
2010,Slovenia,Rene Krhin,1990.05.21,renekrhin
2010,Slovenia,Andraž Kirm,1984.09.06,andrazkirm
2010,Slovenia,Aleksandar Radosavljević,1979.04.25,aleksandarradosavljevic
2010,Slovenia,Andrej Komac,1979.12.04,andrejkomac
2010,Slovenia,Dalibor Stevanović,1984.09.27,daliborstevanovic
2010,Slovenia,Nejc Pečnik,1986.01.03,nejcpecnik
2010,Slovenia,Zlatan Ljubijankić,1983.12.15,zlatanljubijankic
2010,Slovenia,Valter Birsa,1986.08.07,valterbirsa
2010,Slovenia,Milivoje Novaković,1979.05.18,milivojenovakovic
2010,Slovenia,Zlatko Dedić,1984.05.10,zlatkodedic
2010,Slovenia,Tim Matavž,1989.01.13,timmatavz
2010,Germany,Manuel Neuer,1986.03.27,manuelneuer
2010,Germany,Tim Wiese,1981.12.17,timwiese
2010,Germany,Hans-Jörg Butt,1974.05.28,hansjorgbutt
2010,Germany,Marcell Jansen,1985.11.04,marcelljansen
2010,Germany,Arne Friedrich,1979.05.29,arnefriedrich
2010,Germany,Dennis Aogo,1987.01.14,dennisaogo
2010,Germany,Serdar Tasci,1987.04.24,serdartasci
2010,Germany,Holger Badstuber,1989.03.13,holgerbadstuber
2010,Germany,Philipp Lahm,1983.11.11,philipplahm
2010,Germany,Per Mertesacker,1984.09.29,permertesacker
2010,Germany,Jérôme Boateng,1988.09.03,jeromeboateng
2010,Germany,Sami Khedira,1987.04.04,samikhedira
2010,Germany,Bastian Schweinsteiger,1984.08.01,bastianschweinsteiger
2010,Germany,Mesut Özil,1988.10.15,mesutozil
2010,Germany,Lukas Podolski,1985.06.04,lukaspodolski
2010,Germany,Thomas Müller,1989.09.13,thomasmuller
2010,Germany,Piotr Trochowski,1984.03.22,piotrtrochowski
2010,Germany,Toni Kroos,1990.01.04,tonikroos
2010,Germany,Marko Marin,1989.03.13,markomarin
2010,Germany,Stefan Kießling,1984.01.25,stefankiessling
2010,Germany,Miroslav Klose,1978.06.09,miroslavklose
2010,Germany,Cacau,1981.03.27,cacau
2010,Germany,Mario Gómez,1985.07.10,mariogomez
2010,Australia,Mark Schwarzer,1972.10.06,markschwarzer
2010,Australia,Adam Federici,1985.01.31,adamfederici
2010,Australia,Eugene Galekovic,1981.06.12,eugenegalekovic
2010,Australia,Lucas Neill,1978.03.09,lucasneill
2010,Australia,Craig Moore,1975.12.12,craigmoore
2010,Australia,Michael Beauchamp,1981.03.08,michaelbeauchamp
2010,Australia,Luke Wilkshire,1981.10.01,lukewilkshire
2010,Australia,Scott Chipperfield,1975.12.30,scottchipperfield
2010,Australia,Mark Milligan,1985.09.04,markmilligan
2010,Australia,David Carney,1983.11.30,davidcarney
2010,Australia,Tim Cahill,1979.12.06,timcahill
2010,Australia,Jason Culina,1980.08.05,jasonculina
2010,Australia,Brett Emerton,1979.02.22,brettemerton
2010,Australia,Vince Grella,1979.10.05,vincegrella
2010,Australia,Mile Jedinak,1984.08.03,milejedinak
2010,Australia,Carl Valeri,1984.08.14,carlvaleri
2010,Australia,Richard Garcia,1981.09.04,richardgarcia
2010,Australia,Dario Vidošić,1987.04.12,dariovidosic
2010,Australia,Mark Bresciano,1980.02.11,markbresciano
2010,Australia,Joshua Kennedy,1982.08.20,joshuakennedy
2010,Australia,Harry Kewell,1978.09.22,harrykewell
2010,Australia,Brett Holman,1984.03.27,brettholman
2010,Australia,Nikita Rukavytsya,1987.06.22,nikitarukavytsya
2010,Ghana,Daniel Agyei,1989.11.10,danielagyei
2010,Ghana,Stephen Ahorlu,1988.09.05,stephenahorlu
2010,Ghana,Richard Kingson,1978.06.13,richardkingson
2010,Ghana,Hans Sarpei,1976.06.28,hanssarpei
2010,Ghana,John Paintsil,1985.06.15,johnpaintsil
2010,Ghana,John Mensah,1982.11.29,johnmensah
2010,Ghana,Samuel Inkoom,1989.06.01,samuelinkoom
2010,Ghana,Jonathan Mensah,1990.07.13,jonathanmensah
2010,Ghana,Isaac Vorsah,1988.06.21,isaacvorsah
2010,Ghana,Ibrahim Ayew,1988.04.16,ibrahimayew
2010,Ghana,Lee Addy,1985.09.26,leeaddy
2010,Ghana,Anthony Annan,1986.07.21,anthonyannan
2010,Ghana,Derek Boateng,1983.05.02,derekboateng
2010,Ghana,Stephen Appiah,1980.12.24,stephenappiah
2010,Ghana,Sulley Muntari,1984.08.27,sulleymuntari
2010,Ghana,André Ayew,1989.12.17,andreayew
2010,Ghana,Quincy Owusu-Abeyie,1986.04.15,quincyowusuabeyie
2010,Ghana,Kwadwo Asamoah,1988.12.09,kwadwoasamoah
2010,Ghana,Kevin-Prince Boateng,1987.03.06,kevinprinceboateng
2010,Ghana,Asamoah Gyan,1985.11.22,asamoahgyan
2010,Ghana,Prince Tagoe,1986.11.09,princetagoe
2010,Ghana,Matthew Amoah,1980.10.24,matthewamoah
2010,Ghana,Dominic Adiyiah,1989.11.29,dominicadiyiah
2010,Serbia,Vladimir Stojković,1983.07.26,vladimirstojkovic
2010,Serbia,Bojan Isailović,1980.03.25,bojanisailovic
2010,Serbia,Anđelko Đuričić,1980.11.21,anđelkođuricic
2010,Serbia,Antonio Rukavina,1984.01.26,antoniorukavina
2010,Serbia,Aleksandar Kolarov,1985.11.10,aleksandarkolarov
2010,Serbia,Nemanja Vidić,1981.10.21,nemanjavidic
2010,Serbia,Branislav Ivanović,1984.02.22,branislavivanovic
2010,Serbia,Aleksandar Luković,1982.10.23,aleksandarlukovic
2010,Serbia,Ivan Obradović,1988.07.25,ivanobradovic
2010,Serbia,Neven Subotić,1988.12.10,nevensubotic
2010,Serbia,Gojko Kačar,1987.01.26,gojkokacar
2010,Serbia,Zoran Tošić,1987.04.28,zorantosic
2010,Serbia,Dejan Stanković,1978.09.11,dejanstankovic
2010,Serbia,Nenad Milijaš,1983.04.30,nenadmilijas
2010,Serbia,Milan Jovanović,1981.04.18,milanjovanovic
2010,Serbia,Miloš Krasić,1984.11.01,miloskrasic
2010,Serbia,Miloš Ninković,1984.12.25,milosninkovic
2010,Serbia,Radosav Petrović,1989.03.08,radosavpetrovic
2010,Serbia,Zdravko Kuzmanović,1987.09.22,zdravkokuzmanovic
2010,Serbia,Danko Lazović,1983.05.17,dankolazovic
2010,Serbia,Marko Pantelić,1978.09.15,markopantelic
2010,Serbia,Nikola Žigić,1980.09.25,nikolazigic
2010,Serbia,Dragan Mrđa,1984.01.23,draganmrđa
2010,Netherlands,Maarten Stekelenburg,1982.09.22,maartenstekelenburg
2010,Netherlands,Michel Vorm,1983.10.20,michelvorm
2010,Netherlands,Sander Boschker,1970.10.20,sanderboschker
2010,Netherlands,Gregory van der Wiel,1988.02.03,gregoryvanderwiel
2010,Netherlands,John Heitinga,1983.11.15,johnheitinga
2010,Netherlands,Joris Mathijsen,1980.04.05,jorismathijsen
2010,Netherlands,Giovanni van Bronckhorst,1975.02.05,giovannivanbronckhorst
2010,Netherlands,Khalid Boulahrouz,1981.12.28,khalidboulahrouz
2010,Netherlands,André Ooijer,1974.07.11,andreooijer
2010,Netherlands,Edson Braafheid,1983.04.08,edsonbraafheid
2010,Netherlands,Mark van Bommel,1977.04.22,markvanbommel
2010,Netherlands,Nigel de Jong,1984.11.30,nigeldejong
2010,Netherlands,Wesley Sneijder,1984.06.09,wesleysneijder
2010,Netherlands,Demy de Zeeuw,1983.05.26,demydezeeuw
2010,Netherlands,Stijn Schaars,1984.01.11,stijnschaars
2010,Netherlands,Ibrahim Afellay,1986.04.02,ibrahimafellay
2010,Netherlands,Rafael van der Vaart,1983.02.11,rafaelvandervaart
2010,Netherlands,Dirk Kuyt,1980.07.22,dirkkuyt
2010,Netherlands,Robin van Persie,1983.08.06,robinvanpersie
2010,Netherlands,Arjen Robben,1984.01.23,arjenrobben
2010,Netherlands,Eljero Elia,1987.02.13,eljeroelia
2010,Netherlands,Ryan Babel,1986.12.19,ryanbabel
2010,Netherlands,Klaas-Jan Huntelaar,1983.08.12,klaasjanhuntelaar
2010,Denmark,Thomas Sørensen,1976.07.12,thomassørensen
2010,Denmark,Stephan Andersen,1981.11.26,stephanandersen
2010,Denmark,Jesper Christiansen,1978.04.24,jesperchristiansen
