,년도,국가,포지션,등번호,한글 성명,로마자 성명,생년월일,소속팀
829,2006,토바고,GK,21,켈빈 잭,Kelvin Jack,1976.04.29,던디 FC
830,2006,토바고,GK,22,클레이튼 인스,Clayton Ince,1972.07.12,코번트리 시티 FC
831,2006,토바고,DF,2,이안 콕스,Ian Cox,1971.03.25,질링엄 FC
832,2006,토바고,DF,3,에이버리 존,Avery John,1975.06.18,뉴잉글랜드 레볼루션
833,2006,토바고,DF,4,마빈 앤드류스,Marvin Andrews,1975.12.22,레인저스 FC
834,2006,토바고,DF,5,브렌트 산초,Brent Sancho,1977.03.13,질링엄 FC
835,2006,토바고,DF,6,데니스 로렌스,Dennis Lawrence,1974.08.01,렉섬 AFC
836,2006,토바고,DF,8,시드 그레이,Cyd Gray,1973.11.21,산후안 하블로테 FC
837,2006,토바고,DF,17,데이비드 아티바 찰스,David Atiba Charles,1977.08.29,W 커넥션 FC
838,2006,토바고,MF,7,크리스 버첼,Chris Birchall,1984.05.05,포트 베일 FC
839,2006,토바고,MF,9,어티스 위틀리,Aurtis Whitley,1977.05.01,산후안 하블로테 FC
840,2006,토바고,MF,10,러셀 라타피,Russell Latapy,1968.08.02,폴커크 FC
841,2006,토바고,MF,11,카를로스 에드워즈,Carlos Edwards,1978.10.24,루턴 타운 FC
842,2006,토바고,MF,16,에반스 와이즈,Evans Wise,1973.11.23,SV 발트호프 만하임
843,2006,토바고,MF,18,덴절 시오벌드,Densill Theobald,1982.06.27,폴커크 FC
844,2006,토바고,MF,23,앤서니 월프,Anthony Wolfe,1983.12.22,산후안 하블로테 FC
845,2006,토바고,FW,12,콜린 사무엘,Collin Samuel,1981.08.27,던디 유나이티드 FC
846,2006,토바고,FW,13,코넬 글렌,Cornell Glen,1980.10.21,LA 갤럭시
847,2006,토바고,FW,14,스턴 존,Stern John,1976.10.30,코번트리 시티 FC
848,2006,토바고,FW,15,켄웨인 존스,Kenwyne Jones,1984.10.05,사우스햄튼 FC
849,2006,토바고,FW,19,드와이트 요크,Dwight Yorke,1971.11.03,시드니 FC
850,2006,토바고,FW,20,제이슨 스코틀랜드,Jason Scotland,1979.02.18,세인트 존스톤 FC
851,2006,스웨덴,GK,1,안드레아스 이삭손,Andreas Isaksson,1981.10.03,스타드 렌 FC
852,2006,스웨덴,GK,12,욘 알브보게,John Alvbåge,1982.08.10,비보르 FF
853,2006,스웨덴,GK,23,라미 샤반,Rami Shaaban,1975.06.30,프레드릭스타 FK
854,2006,스웨덴,DF,2,미카엘 닐손,Mikael Nilsson,1978.06.24,파나티나이코스 FC
855,2006,스웨덴,DF,3,올로프 멜베리,Olof Mellberg,1977.09.03,아스톤 빌라 FC
856,2006,스웨덴,DF,4,테디 루치치,Teddy Lučić,1973.04.15,BK 헤켄
857,2006,스웨덴,DF,5,에릭 에드만,Erik Edman,1978.11.11,스타드 렌 FC
858,2006,스웨덴,DF,13,페테르 한손,Petter Hansson,1976.12.14,SC 헤이렌베인
859,2006,스웨덴,DF,14,프레드릭 스텐만,Fredrik Stenman,1983.06.02,바이어 04 레버쿠젠
860,2006,스웨덴,DF,15,칼 스벤손,Karl Svensson,1984.03.21,IFK 예테보리
861,2006,스웨덴,MF,6,토비아스 린데로트,Tobias Linderoth,1979.04.21,FC 코펜하겐
862,2006,스웨덴,MF,7,니클라스 알렉산데르손,Niclas Alexandersson,1971.12.29,IFK 예테보리
863,2006,스웨덴,MF,8,안데르스 스벤손,Anders Svensson,1976.07.17,IF 엘프스보리
864,2006,스웨덴,MF,9,프레디 융베리,Freddie Ljungberg,1977.04.16,아스날 FC
865,2006,스웨덴,MF,16,킴 셸스트룀,Kim Källström,1982.08.24,스타드 렌 FC
866,2006,스웨덴,MF,18,마티아스 욘손,Mattias Jonson,1974.01.16,유르고르덴 IF
867,2006,스웨덴,MF,19,다니엘 안데르손,Daniel Andersson,1977.08.28,말뫼 FF
868,2006,스웨덴,MF,21,크리스티안 빌헬름손,Christian Wilhelmsson,1979.12.08,RSC 안데를레흐트
869,2006,스웨덴,FW,10,즐라탄 이브라히모비치,Zlatan Ibrahimović,1981.10.03,유벤투스 FC
870,2006,스웨덴,FW,11,헨리크 라르손,Henrik Larsson,1971.09.20,FC 바르셀로나
871,2006,스웨덴,FW,17,요한 엘만데르,Johan Elmander,1981.05.27,브뢴뷔 IF
872,2006,스웨덴,FW,20,마르쿠스 알벡,Marcus Allbäck,1973.07.05,FC 코펜하겐
873,2006,스웨덴,FW,22,마르쿠스 로젠베리,Markus Rosenberg,1982.09.27,AFC 아약스
874,2006,아르헨티나,GK,1,로베르토 아본단시에리,Roberto Abbondanzieri,1972.08.19,CA 보카 주니어스
875,2006,아르헨티나,GK,12,레오 프랑코,Leo Franco,1977.05.29,아틀레티코 마드리드
876,2006,아르헨티나,GK,23,오스카르 우스타리,Óscar Ustari,1986.07.03,CA 인데펜디엔테
877,2006,아르헨티나,DF,2,로베르토 아얄라,Roberto Ayala,1973.04.14,발렌시아 CF
878,2006,아르헨티나,DF,3,후안 파블로 소린,Juan Pablo Sorín,1976.05.05,비야레알 CF
879,2006,아르헨티나,DF,4,파브리시오 콜로치니,Fabricio Coloccini,1982.01.22,데포르티보 라 코루냐
880,2006,아르헨티나,DF,6,가브리엘 에인세,Gabriel Heinze,1978.04.19,맨체스터 유나이티드 FC
881,2006,아르헨티나,DF,13,리오넬 스칼로니,Lionel Scaloni,1978.05.16,데포르티보 라 코루냐
882,2006,아르헨티나,DF,15,가브리엘 밀리토,Gabriel Milito,1980.09.07,레알 사라고사
883,2006,아르헨티나,DF,17,레안드로 쿠프레,Leandro Cufré,1978.05.09,AS 로마
884,2006,아르헨티나,DF,21,니콜라스 부르디소,Nicolás Burdisso,1981.04.12,FC 인테르나치오날레 밀라노
885,2006,아르헨티나,MF,5,에스테반 캄비아소,Esteban Cambiasso,1980.08.18,FC 인테르나치오날레 밀라노
886,2006,아르헨티나,MF,8,하비에르 마스체라노,Javier Mascherano,1984.06.08,SC 코린치안스
887,2006,아르헨티나,MF,10,후안 로만 리켈메,Juan Román Riquelme,1978.06.24,비야레알 CF
888,2006,아르헨티나,MF,16,파블로 아이마르,Pablo Aimar,1979.11.03,발렌시아 CF
889,2006,아르헨티나,MF,18,막시 로드리게스,Maxi Rodríguez,1981.01.02,아틀레티코 마드리드
890,2006,아르헨티나,MF,22,루초 곤살레스,Lucho González,1981.01.19,FC 포르투
891,2006,아르헨티나,FW,7,하비에르 사비올라,Javier Saviola,1981.12.11,FC 바르셀로나
892,2006,아르헨티나,FW,9,에르난 크레스포,Hernán Crespo,1975.07.05,첼시 FC
893,2006,아르헨티나,FW,11,카를로스 테베스,Carlos Tevez,1984.02.05,SC 코린치안스
894,2006,아르헨티나,FW,14,로드리고 팔라시오,Rodrigo Palacio,1982.02.05,CA 보카 주니어스
895,2006,아르헨티나,FW,19,리오넬 메시,Lionel Messi,1987.06.24,FC 바르셀로나
896,2006,아르헨티나,FW,20,훌리오 크루스,Julio Cruz,1974.10.10,FC 인테르나치오날레 밀라노
897,2006,코트디부아르,GK,1,장자크 티지에,Jean-Jacques Tizié,1972.09.07,에스페랑스 튀니스
898,2006,코트디부아르,GK,16,제라르 그나누앙,Gérard Gnanhouan,1979.02.12,몽펠리에 HSC
899,2006,코트디부아르,GK,23,부바카르 바리,Boubacar Barry,1979.12.30,KSK 베베런
900,2006,코트디부아르,DF,3,아르튀르 보카,Arthur Boka,1983.04.02,RC 스트라스부르
901,2006,코트디부아르,DF,4,콜로 투레,Kolo Touré,1981.03.19,아스날 FC
902,2006,코트디부아르,DF,6,블레즈 쿠아시,Blaise Kouassi,1975.02.02,트루아 AC
903,2006,코트디부아르,DF,12,압둘라예 메이테,Abdoulaye Méïté,1980.10.06,올랭피크 드 마르세유
904,2006,코트디부아르,DF,13,마르코 조로,Marco Zoro,1983.12.27,ACR 메시나
905,2006,코트디부아르,DF,17,시릴 도모루드,Cyril Domoraud,1971.07.22,US 크레테유
906,2006,코트디부아르,DF,20,기 드멜,Guy Demel,1981.06.13,함부르크 SV
907,2006,코트디부아르,DF,21,엠마누엘 에부에,Emmanuel Eboué,1983.06.04,아스날 FC
908,2006,코트디부아르,MF,2,캉가 아칼레,Kanga Akalé,1981.03.07,AJ 오세르
909,2006,코트디부아르,MF,5,디디에 조코라,Didier Zokora,1980.12.14,AS 생테티엔
910,2006,코트디부아르,MF,7,에메르스 파에,Emerse Faé,1984.01.24,FC 낭트
911,2006,코트디부아르,MF,10,쥘 야피야포,Gilles Yapi Yapo,1982.01.13,BSC 영 보이즈
912,2006,코트디부아르,MF,18,압둘 카데르 케이타,Abdul Kader Keïta,1981.08.06,LOSC 릴
913,2006,코트디부아르,MF,19,야야 투레,Yaya Touré,1983.03.13,올림피아코스 FC
914,2006,코트디부아르,MF,22,로마리크,Romaric,1983.06.04,르망 FC
915,2006,코트디부아르,FW,8,보나방튀르 칼루,Bonaventure Kalou,1978.01.12,파리 생제르맹 FC
916,2006,코트디부아르,FW,9,아루나 코네,Arouna Koné,1983.11.11,PSV 에인트호번
917,2006,코트디부아르,FW,11,디디에 드록바,Didier Drogba,1978.03.11,첼시 FC
918,2006,코트디부아르,FW,14,바카리 코네,Bakari Koné,1981.09.17,OGC 니스
919,2006,코트디부아르,FW,15,아뤼나 댕단,Aruna Dindane,1980.11.26,RC 랑스
920,2006,몬테네그로,GK,1,드라고슬라프 예브리치,Dragoslav Jevrić,1974.07.08,앙카라스포르
921,2006,몬테네그로,GK,12,올리베르 코바체비치,Oliver Kovačević,1974.12.29,PFC CSKA 소피아
922,2006,몬테네그로,GK,23,블라디미르 스토이코비치,Vladimir Stojković,1983.07.28,FK 츠르베나 즈베즈다
923,2006,몬테네그로,DF,3,이비차 드라구티노비치,Ivica Dragutinović,1975.11.13,세비야 FC
924,2006,몬테네그로,DF,5,네마냐 비디치,Nemanja Vidić,1981.10.21,맨체스터 유나이티드 FC
925,2006,몬테네그로,DF,6,고란 가브란치치,Goran Gavrančić,1978.08.02,FC 디나모 키이우
926,2006,몬테네그로,DF,13,두샨 바스타,Dušan Basta,1984.08.18,FK 츠르베나 즈베즈다
927,2006,몬테네그로,DF,14,네나드 조르제비치,Nenad Đorđević,1979.08.07,FK 파르티잔
928,2006,몬테네그로,DF,15,밀란 두디치,Milan Dudić,1979.11.01,FK 츠르베나 즈베즈다
929,2006,몬테네그로,DF,16,두샨 페트코비치[A],Dušan Petković,1974.06.13,OFK 베오그라드
930,2006,몬테네그로,DF,20,믈라덴 크르스타이치,Mladen Krstajić,1974.03.04,FC 샬케 04
931,2006,몬테네그로,MF,2,이반 에르기치,Ivan Ergić,1981.01.21,FC 바젤
932,2006,몬테네그로,MF,4,이고르 둘라이,Igor Duljaj,1979.10.29,FC 샤흐타르 도네츠크
933,2006,몬테네그로,MF,7,오그녠 코로만,Ognjen Koroman,1978.09.19,포츠머스 FC
934,2006,몬테네그로,MF,10,데얀 스탄코비치,Dejan Stanković,1978.09.11,인테르나치오날레 밀라노
935,2006,몬테네그로,MF,11,프레드라그 조르제비치,Predrag Đorđević,1972.08.04,올림피아코스 FC
936,2006,몬테네그로,MF,17,알베르트 나즈,Albert Nađ,1974.10.29,FK 파르티잔
937,2006,몬테네그로,MF,18,즈보니미르 부키치,Zvonimir Vukić,1979.07.19,FC 샤흐타르 도네츠크
938,2006,몬테네그로,MF,22,사샤 일리치,Saša Ilić,1977.12.30,갈라타사라이 SK
939,2006,몬테네그로,FW,8,마테야 케즈만,Mateja Kežman,1979.04.12,아틀레티코 마드리드
940,2006,몬테네그로,FW,9,사보 밀로세비치,Savo Milošević,1973.09.02,CA 오사수나
941,2006,몬테네그로,FW,19,니콜라 지기치,Nikola Žigić,1980.09.25,FK 츠르베나 즈베즈다
942,2006,몬테네그로,FW,21,다니옐 류보야,Danijel Ljuboja,1978.09.04,파리 생제르맹 FC
943,2006,네덜란드,GK,1,에드윈 반 데르 사르,Edwin van der Sar,1970.10.29,맨체스터 유나이티드 FC
944,2006,네덜란드,GK,22,헹크 팀머,Henk Timmer,1971.12.03,AZ 알크마르
945,2006,네덜란드,GK,23,마르턴 스테켈렌뷔르흐,Maarten Stekelenburg,1982.09.22,AFC 아약스
946,2006,네덜란드,DF,2,커우 얄린스,Kew Jaliens,1978.09.15,AZ 알크마르
947,2006,네덜란드,DF,3,할리드 불라루즈,Khalid Boulahrouz,1981.12.28,함부르크 SV
948,2006,네덜란드,DF,4,요리스 마테이선,Joris Mathijsen,1980.04.05,AZ 알크마르
949,2006,네덜란드,DF,5,지오바니 판브롱크호르스트,Giovanni van Bronckhorst,1975.02.05,FC 바르셀로나
950,2006,네덜란드,DF,12,얀 크롬캄프,Jan Kromkamp,1980.08.17,리버풀 FC
951,2006,네덜란드,DF,13,안드레 오이여르,André Ooijer,1974.07.11,PSV 에인트호번
952,2006,네덜란드,DF,14,욘 헤이팅아,John Heitinga,1983.11.15,AFC 아약스
953,2006,네덜란드,DF,15,팀 더클레르,Tim de Cler,1978.11.08,AZ 알크마르
954,2006,네덜란드,MF,6,데니 란자트,Denny Landzaat,1976.05.06,AZ 알크마르
955,2006,네덜란드,MF,8,필립 코쿠,Phillip Cocu,1970.10.29,PSV 에인트호번
956,2006,네덜란드,MF,10,라파엘 판데르파르트,Rafael van der Vaart,1983.02.11,함부르크 SV
957,2006,네덜란드,MF,11,아르연 로번,Arjen Robben,1984.01.23,첼시 FC
958,2006,네덜란드,MF,16,헷비허스 마뒤로,Hedwiges Maduro,1985.02.13,AFC 아약스
959,2006,네덜란드,MF,18,마르크 판보멀,Mark van Bommel,1977.04.22,FC 바르셀로나
960,2006,네덜란드,MF,20,웨슬리 스네이더,Wesley Sneijder,1984.06.09,AFC 아약스
961,2006,네덜란드,FW,7,디르크 카윗,Dirk Kuyt,1980.07.22,페예노르트 로테르담
962,2006,네덜란드,FW,9,뤼트 판니스텔로이,Ruud van Nistelrooy,1976.07.01,맨체스터 유나이티드 FC
963,2006,네덜란드,FW,17,로빈 반 페르시,Robin van Persie,1983.08.06,아스날 FC
964,2006,네덜란드,FW,19,얀 페네호르 오브 헤셀링크,Jan Vennegoor of Hesselink,1978.11.07,PSV 에인트호번
965,2006,네덜란드,FW,21,라이언 바벌,Ryan Babel,1986.12.19,AFC 아약스
966,2006,멕시코,GK,1,오스왈도 산체스,Oswaldo Sánchez,1973.09.21,CD 과달라하라
967,2006,멕시코,GK,12,호세 데헤수스 코로나,José de Jesús Corona,1981.01.26,테코스 FC
968,2006,멕시코,GK,13,기예르모 오초아,Guillermo Ochoa,1985.07.13,클루브 아메리카
969,2006,멕시코,DF,2,클라우디오 수아레스,Claudio Suárez,1968.12.17,치바스 USA
970,2006,멕시코,DF,3,카를로스 살시도,Carlos Salcido,1980.04.02,CD 과달라하라
971,2006,멕시코,DF,4,라파엘 마르케스,Rafael Márquez,1979.02.13,FC 바르셀로나
972,2006,멕시코,DF,5,리카르도 오소리오,Ricardo Osorio,1980.03.30,CD 크루스 아술
973,2006,멕시코,DF,14,곤살로 피네다,Gonzalo Pineda,1982.10.19,CD 과달라하라
974,2006,멕시코,DF,15,호세 안토니오 카스트로,José Antonio Castro,1980.08.11,클루브 아메리카
975,2006,멕시코,DF,16,마리오 멘데스,Mario Méndez,1979.06.01,CF 몬테레이
976,2006,멕시코,DF,22,프란시스코 하비에르 로드리게스,Francisco Javier Rodríguez,1981.10.20,CD 과달라하라
977,2006,멕시코,MF,6,헤라르도 토라도,Gerardo Torrado,1979.04.30,CD 크루스 아술
978,2006,멕시코,MF,7,시냐,Sinha,1976.05.23,데포르티보 톨루카
979,2006,멕시코,MF,8,파벨 파르도,Pável Pardo,1976.07.26,클루브 아메리카
980,2006,멕시코,MF,11,라몬 모랄레스,Ramón Morales,1975.10.10,CD 과달라하라
981,2006,멕시코,MF,18,안드레스 과르다도,Andrés Guardado,1986.09.28,아틀라스 FC
982,2006,멕시코,MF,20,라파엘 가르시아,Rafael García,1974.08.14,아틀라스 FC
983,2006,멕시코,MF,21,헤수스 아레야노,Jesús Arellano,1973.05.08,CF 몬테레이
984,2006,멕시코,MF,23,루이스 에르네스토 페레스,Luis Ernesto Pérez,1981.01.12,CF 몬테레이
985,2006,멕시코,FW,9,하레드 보르헤티,Jared Borgetti,1973.08.14,볼턴 원더러스
986,2006,멕시코,FW,10,기예르모 프랑코,Guillermo Franco,1976.11.03,비야레알 CF
987,2006,멕시코,FW,17,프란시스코 폰세카,Francisco Fonseca,1979.10.02,CD 크루스 아술
988,2006,멕시코,FW,19,오마르 브라보,Omar Bravo,1980.03.04,CD 과달라하라
989,2006,이란,GK,1,에브라힘 미르자푸르,Ebrahim Mirzapour,1978.09.16,풀라드 쿠제스탄 FC
990,2006,이란,GK,12,하산 루드바리안,Hassan Roudbarian,1978.07.06,파스 테헤란 FC
991,2006,이란,GK,22,바히드 탈레블루,Vahid Talebloo,1982.05.26,에스테그랄 테헤란 FC
992,2006,이란,DF,3,소흐라브 바크티아리자데,Sohrab Bakhtiarizadeh,1973.09.11,사바 배터리 FC
993,2006,이란,DF,4,야히야 골모하마디,Yahya Golmohammadi,1971.03.19,사바 배터리 FC
994,2006,이란,DF,5,라만 레자에이,Rahman Rezaei,1975.02.20,ACR 메시나
995,2006,이란,DF,13,호세인 카에비,Hossein Kaebi,1985.09.23,풀라드 쿠제스탄 FC
996,2006,이란,DF,19,아미르 호세인 사데기,Amir Hossein Sadeghi,1981.09.06,에스테그랄 테헤란 FC
997,2006,이란,DF,20,모하마드 노스라티,Mohammad Nosrati,1982.01.11,파스 테헤란 FC
998,2006,이란,MF,2,메흐디 마다비키아,Mehdi Mahdavikia,1977.07.24,함부르크 SV
999,2006,이란,MF,6,자바드 네쿠남,Javad Nekounam,1980.09.07,알 샤르자 SC
1000,2006,이란,MF,7,페리둔 잔디,Ferydoon Zandi,1979.04.26,1. FC 카이저슬라우테른
1001,2006,이란,MF,8,알리 카리미,Ali Karimi,1978.11.08,FC 바이에른 뮌헨
1002,2006,이란,MF,14,안드라니크 테이무리안,Andranik Teymourian,1983.03.06,FC 아부모슬렘
1003,2006,이란,MF,18,모하람 나비드키아,Moharram Navidkia,1982.11.01,VfL 보훔
1004,2006,이란,MF,21,메르자드 마단치,Mehrzad Madanchi,1982.10.12,페르세폴리스 FC
1005,2006,이란,MF,23,마수드 쇼자에이,Masoud Shojaei,1984.06.09,사이파 FC
1006,2006,이란,FW,9,바히드 하셰미안,Vahid Hashemian,1976.07.21,하노버 96
1007,2006,이란,FW,10,알리 다에이,Ali Daei,1969.03.21,사바 배터리 FC
1008,2006,이란,FW,11,라술 카티비,Rasoul Khatibi,1978.09.22,세파한 이스파한 FC
1009,2006,이란,FW,15,아라시 보르하니,Arash Borhani,1983.09.14,파스 테헤란 FC
1010,2006,이란,FW,16,레자 에나야티,Reza Enayati,1976.09.23,에스테그랄 테헤란 FC
1011,2006,이란,FW,17,자바드 카제미안,Javad Kazemian,1981.04.23,페르세폴리스 FC
1012,2006,앙골라,GK,1,주앙 히카르두,João Ricardo,1970.01.07,모레이렌스 FC
1013,2006,앙골라,GK,12,라마,Lamá,1981.02.01,페트로 아틀레치쿠
1014,2006,앙골라,GK,22,마리우 히폴리투,Mário Hipólito,1985.06.01,인테르 지 루안다
1015,2006,앙골라,DF,2,마르쿠 아이로사,Marco Airosa,1984.08.06,FC 바레이렌스
1016,2006,앙골라,DF,3,잠바,Jamba,1977.07.10,아틀레치쿠 스포르트 아비아상
1017,2006,앙골라,DF,4,안토니우 레부 레부,Lebo Lebo,1977.05.29,페트로 아틀레치쿠
1018,2006,앙골라,DF,5,칼리,Kali,1978.10.11,FC 바레이렌스
1019,2006,앙골라,DF,15,후이 마르케스,Rui Marques,1977.09.03,리즈 유나이티드 FC
1020,2006,앙골라,DF,20,로코,Locó,1984.12.25,CD 프리메이루 아고스투
1021,2006,앙골라,DF,21,델가두,Delgado,1979.11.01,페트로 아틀레치쿠
1022,2006,앙골라,DF,23,마르쿠 아브레우,Marco Abreu,1974.12.08,포르티모넨스 SC
1023,2006,앙골라,MF,6,밀로이,Miloy,1981.05.27,인테르 지 루안다
1024,2006,앙골라,MF,7,파울루 피게이레두,Paulo Figueiredo,1972.11.28,바르징 SC
1025,2006,앙골라,MF,8,안드레 마캉가,André Macanga,1978.05.14,알 살미야 SC
1026,2006,앙골라,MF,13,에드송 노브레,Edson Nobre,1980.02.03,FC 파수스 드 페헤이라
1027,2006,앙골라,MF,14,멘돈사,Mendonça,1982.10.09,바르징 SC
1028,2006,앙골라,MF,17,제 칼랑가,Zé Kalanga,1983.10.12,페트로 아틀레치쿠
1029,2006,앙골라,FW,9,만투하스,Mantorras,1982.03.18,SL 벤피카
1030,2006,앙골라,FW,10,아크와,Akwá,1977.05.30,알 와크라 SC
1031,2006,앙골라,FW,11,마테우스,Mateus,1984.06.19,질 비센트 FC
1032,2006,앙골라,FW,16,플라비우,Flávio,1979.12.20,알 아흘리 SC
