,year,home_team,away_team,home_rate
5501,2006,Portugal,Bolivia,1.0
5502,2006,Portugal,Brazil,0.5
5503,2006,Portugal,Canada,1.0
5504,2006,Portugal,Croatia,1.0
5505,2006,Portugal,Egypt,1.0
5506,2006,Portugal,England,0.0
5507,2006,Portugal,Finland,0.0
5508,2006,Portugal,France,0.0
5509,2006,Portugal,Greece,0.0
5510,2006,Portugal,Iran,1.0
5511,2006,Portugal,Italy,0.0
5512,2006,Portugal,Kazakhstan,1.0
5513,2006,Portugal,Kuwait,1.0
5514,2006,Portugal,Lithuania,1.0
5515,2006,Portugal,Luxembourg,1.0
5516,2006,Portugal,Mexico,1.0
5517,2006,Portugal,Netherlands,1.0
5518,2006,Portugal,Paraguay,0.0
5519,2006,Portugal,Russia,1.0
5520,2006,Portugal,Scotland,1.0
5521,2006,Portugal,Spain,0.5
5522,2006,Portugal,Sweden,0.0
5523,2006,Portugal,Tunisia,0.0
5524,2006,Puerto Rico,Guadeloupe,0.0
5525,2006,Qatar,Argentina,0.0
5526,2006,Qatar,Bahrain,1.0
5527,2006,Qatar,Indonesia,0.0
5528,2006,Qatar,Iraq,0.25
5529,2006,Qatar,Kuwait,0.0
5530,2006,Qatar,Kyrgyzstan,0.0
5531,2006,Qatar,Lebanon,1.0
5532,2006,Qatar,Palestine,0.5
5533,2006,Qatar,Singapore,1.0
5534,2006,Qatar,Syria,0.0
5535,2006,Qatar,Turkmenistan,1.0
5536,2006,Qatar,Yemen,1.0
5537,2006,Qatar,Zimbabwe,0.0
5538,2006,Republic of Ireland,Albania,1.0
5539,2006,Republic of Ireland,Australia,1.0
5540,2006,Republic of Ireland,Brazil,0.0
5541,2006,Republic of Ireland,Bulgaria,0.0
5542,2006,Republic of Ireland,Canada,1.0
5543,2006,Republic of Ireland,China PR,1.0
5544,2006,Republic of Ireland,Croatia,1.0
5545,2006,Republic of Ireland,Czech Republic,1.0
5546,2006,Republic of Ireland,Denmark,1.0
5547,2006,Republic of Ireland,Georgia,1.0
5548,2006,Republic of Ireland,Italy,0.0
5549,2006,Republic of Ireland,Nigeria,0.0
5550,2006,Republic of Ireland,Norway,1.0
5551,2006,Republic of Ireland,Portugal,1.0
5552,2006,Republic of Ireland,Romania,1.0
5553,2006,Republic of Ireland,Russia,0.5
5554,2006,Republic of Ireland,Switzerland,0.0
5555,2006,Republic of Ireland,Turkey,0.0
5556,2006,Republic of Ireland,United States,1.0
5557,2006,Romania,Bosnia and Herzegovina,1.0
5558,2006,Romania,Croatia,0.0
5559,2006,Romania,Denmark,0.0
5560,2006,Romania,Germany,1.0
5561,2006,Romania,Greece,0.0
5562,2006,Romania,Ivory Coast,0.0
5563,2006,Romania,Japan,0.0
5564,2006,Romania,Luxembourg,1.0
5565,2006,Romania,Nigeria,1.0
5566,2006,Romania,Norway,0.0
5567,2006,Romania,Slovakia,0.0
5568,2006,Romania,Ukraine,1.0
5569,2006,Russia,Albania,1.0
5570,2006,Russia,Belarus,0.0
5571,2006,Russia,Georgia,1.0
5572,2006,Russia,Greece,1.0
5573,2006,Russia,Israel,0.0
5574,2006,Russia,Lithuania,1.0
5575,2006,Russia,Republic of Ireland,1.0
5576,2006,Russia,Serbia,0.0
5577,2006,Russia,Sweden,0.0
5578,2006,Russia,Switzerland,1.0
5579,2006,Russia,Wales,0.0
5580,2006,Rwanda,Burundi,1.0
5581,2006,Rwanda,DR Congo,1.0
5582,2006,Rwanda,Eritrea,1.0
5583,2006,Rwanda,Ethiopia,0.5
5584,2006,Rwanda,Ghana,1.0
5585,2006,Rwanda,Guinea,0.0
5586,2006,Rwanda,Kenya,0.0
5587,2006,Rwanda,Tanzania,1.0
5588,2006,Rwanda,Uganda,0.5
5589,2006,Rwanda,Zambia,0.0
5590,2006,Rwanda,Zanzibar,0.5
5591,2006,Rwanda,Zimbabwe,0.0
5592,2006,Réunion,Mauritius,0.0
5593,2006,Saint Kitts and Nevis,Antigua and Barbuda,0.0
5594,2006,Saint Kitts and Nevis,British Virgin Islands,1.0
5595,2006,Saint Kitts and Nevis,Grenada,0.0
5596,2006,Saint Kitts and Nevis,Northern Ireland,0.0
5597,2006,Saint Kitts and Nevis,Saint Lucia,1.0
5598,2006,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1.0
5599,2006,Saint Lucia,Antigua and Barbuda,1.0
5600,2006,Saint Lucia,British Virgin Islands,1.0
5601,2006,Saint Lucia,Grenada,1.0
5602,2006,Saint Lucia,Haiti,1.0
5603,2006,Saint Lucia,Jamaica,0.0
5604,2006,Saint Lucia,Martinique,0.0
5605,2006,Saint Lucia,Saint Vincent and the Grenadines,0.0
5606,2006,Saint Martin,Anguilla,1.0
5607,2006,Saint Martin,Grenada,0.0
5608,2006,Saint Vincent and the Grenadines,Martinique,1.0
5609,2006,Saint Vincent and the Grenadines,Saint Lucia,0.0
5610,2006,Samoa,American Samoa,1.0
5611,2006,Samoa,New Caledonia,0.0
5612,2006,Samoa,Papua New Guinea,0.0
5613,2006,Samoa,Tonga,1.0
5614,2006,San Marino,Estonia,0.0
5615,2006,San Marino,Hungary,0.0
5616,2006,San Marino,Latvia,0.0
5617,2006,San Marino,Liechtenstein,1.0
5618,2006,San Marino,Poland,0.0
5619,2006,San Marino,Sweden,0.0
5620,2006,Saudi Arabia,Azerbaijan,1.0
5621,2006,Saudi Arabia,Bahrain,0.0
5622,2006,Saudi Arabia,Bhutan,1.0
5623,2006,Saudi Arabia,Brazil,0.0
5624,2006,Saudi Arabia,Denmark,0.0
5625,2006,Saudi Arabia,Egypt,0.0
5626,2006,Saudi Arabia,Estonia,0.0
5627,2006,Saudi Arabia,Finland,0.0
5628,2006,Saudi Arabia,Ghana,0.0
5629,2006,Saudi Arabia,Iceland,1.0
5630,2006,Saudi Arabia,Indonesia,1.0
5631,2006,Saudi Arabia,Iraq,0.0
5632,2006,Saudi Arabia,Kuwait,0.0
5633,2006,Saudi Arabia,Lebanon,0.0
5634,2006,Saudi Arabia,Palestine,1.0
5635,2006,Saudi Arabia,Senegal,1.0
5636,2006,Saudi Arabia,South Africa,1.0
5637,2006,Saudi Arabia,Spain,0.0
5638,2006,Saudi Arabia,Syria,0.0
5639,2006,Saudi Arabia,Tajikistan,1.0
5640,2006,Saudi Arabia,Turkmenistan,0.5
5641,2006,Saudi Arabia,Ukraine,0.0
5642,2006,Saudi Arabia,Uruguay,1.0
5643,2006,Saudi Arabia,Yemen,1.0
5644,2006,Scotland,Austria,0.0
5645,2006,Scotland,Canada,1.0
5646,2006,Scotland,Denmark,0.0
5647,2006,Scotland,Faroe Islands,1.0
5648,2006,Scotland,Germany,0.0
5649,2006,Scotland,Hungary,0.0
5650,2006,Scotland,Iceland,1.0
5651,2006,Scotland,Lithuania,1.0
5652,2006,Scotland,Netherlands,1.0
5653,2006,Scotland,New Zealand,0.0
5654,2006,Scotland,Nigeria,0.0
5655,2006,Scotland,Republic of Ireland,0.0
5656,2006,Scotland,Romania,0.0
5657,2006,Scotland,South Africa,0.0
5658,2006,Scotland,Sweden,0.0
5659,2006,Scotland,Trinidad and Tobago,1.0
5660,2006,Scotland,United States,0.0
5661,2006,Senegal,Bolivia,1.0
5662,2006,Senegal,Burkina Faso,0.0
5663,2006,Senegal,Cameroon,0.0
5664,2006,Senegal,Cape Verde,1.0
5665,2006,Senegal,DR Congo,1.0
5666,2006,Senegal,Gambia,1.0
5667,2006,Senegal,Ghana,0.0
5668,2006,Senegal,Guinea,0.0
5669,2006,Senegal,Ivory Coast,0.5
5670,2006,Senegal,Kenya,1.0
5671,2006,Senegal,Lesotho,1.0
5672,2006,Senegal,Mali,0.0
5673,2006,Senegal,Nigeria,0.0
5674,2006,Senegal,South Africa,1.0
5675,2006,Senegal,Tunisia,0.0
5676,2006,Senegal,Zambia,1.0
5677,2006,Serbia,Azerbaijan,0.0
5678,2006,Serbia,Bulgaria,0.0
5679,2006,Serbia,Finland,1.0
5680,2006,Serbia,Italy,0.0
5681,2006,Serbia,Lithuania,1.0
5682,2006,Serbia,Netherlands,0.0
5683,2006,Serbia,Norway,0.0
5684,2006,Serbia,Wales,1.0
5685,2006,Seychelles,Eritrea,1.0
5686,2006,Seychelles,Mali,0.0
5687,2006,Seychelles,South Africa,0.0
5688,2006,Seychelles,Zimbabwe,1.0
5689,2006,Sierra Leone,Equatorial Guinea,1.0
5690,2006,Sierra Leone,Gabon,1.0
5691,2006,Sierra Leone,Gambia,1.0
5692,2006,Sierra Leone,Ghana,1.0
5693,2006,Sierra Leone,Guinea,1.0
5694,2006,Sierra Leone,Liberia,1.0
5695,2006,Sierra Leone,Morocco,0.0
5696,2006,Singapore,Hong Kong,0.5
5697,2006,Singapore,Indonesia,0.6666666666666666
5698,2006,Singapore,Kuwait,0.0
5699,2006,Singapore,Laos,1.0
5700,2006,Singapore,Macau,1.0
5701,2006,Singapore,Malaysia,0.5
5702,2006,Singapore,Maldives,1.0
5703,2006,Singapore,Myanmar,1.0
5704,2006,Singapore,North Korea,1.0
5705,2006,Singapore,Norway,0.0
5706,2006,Singapore,Oman,0.0
5707,2006,Singapore,Pakistan,1.0
5708,2006,Singapore,Palestine,0.5
5709,2006,Singapore,Philippines,1.0
5710,2006,Singapore,Qatar,0.0
5711,2006,Singapore,Thailand,0.0
5712,2006,Singapore,United Arab Emirates,0.0
5713,2006,Singapore,Uruguay,0.0
5714,2006,Slovakia,Austria,0.0
5715,2006,Slovakia,England,0.0
5716,2006,Slovakia,Germany,1.0
5717,2006,Slovakia,Greece,0.0
5718,2006,Slovakia,Liechtenstein,1.0
5719,2006,Slovakia,North Macedonia,0.0
5720,2006,Slovakia,Slovenia,0.0
5721,2006,Slovakia,Turkey,0.0
5722,2006,Slovakia,Ukraine,0.0
5723,2006,Slovakia,Uzbekistan,1.0
5724,2006,Slovenia,Croatia,0.0
5725,2006,Slovenia,Cyprus,1.0
5726,2006,Slovenia,Czech Republic,0.0
5727,2006,Slovenia,France,0.0
5728,2006,Slovenia,Germany,0.0
5729,2006,Slovenia,Ghana,1.0
5730,2006,Slovenia,Hungary,1.0
5731,2006,Slovenia,Israel,1.0
5732,2006,Slovenia,Latvia,0.0
5733,2006,Slovenia,Malta,1.0
5734,2006,Slovenia,Serbia,0.0
5735,2006,Slovenia,Switzerland,0.0
5736,2006,Slovenia,Tunisia,1.0
5737,2006,Solomon Islands,Australia,0.0
5738,2006,Solomon Islands,Kiribati,1.0
5739,2006,Solomon Islands,Tahiti,0.0
5740,2006,Solomon Islands,Vanuatu,0.0
5741,2006,Somalia,Kenya,0.0
5742,2006,Somalia,Rwanda,0.0
5743,2006,Somalia,Sudan,0.0
5744,2006,Somalia,Uganda,0.0
5745,2006,South Africa,Angola,1.0
5746,2006,South Africa,Australia,0.0
5747,2006,South Africa,Benin,1.0
5748,2006,South Africa,Burkina Faso,0.0
5749,2006,South Africa,Burundi,1.0
5750,2006,South Africa,Costa Rica,1.0
5751,2006,South Africa,England,0.0
5752,2006,South Africa,Eswatini,1.0
5753,2006,South Africa,Ghana,0.0
5754,2006,South Africa,Ivory Coast,1.0
5755,2006,South Africa,Jamaica,0.0
5756,2006,South Africa,Madagascar,0.6666666666666666
5757,2006,South Africa,Malawi,1.0
5758,2006,South Africa,Mexico,1.0
5759,2006,South Africa,Morocco,1.0
5760,2006,South Africa,Nigeria,1.0
5761,2006,South Africa,Panama,0.0
5762,2006,South Africa,Senegal,0.0
5763,2006,South Africa,Trinidad and Tobago,1.0
5764,2006,South Africa,Turkey,1.0
5765,2006,South Africa,Zambia,0.0
5766,2006,South Africa,Zimbabwe,0.0
5767,2006,South Korea,Argentina,0.0
5768,2006,South Korea,Bahrain,1.0
5769,2006,South Korea,Brazil,0.0
5770,2006,South Korea,Bulgaria,0.0
5771,2006,South Korea,Burkina Faso,1.0
5772,2006,South Korea,China PR,0.3333333333333333
5773,2006,South Korea,Colombia,0.0
5774,2006,South Korea,Costa Rica,1.0
5775,2006,South Korea,Cuba,0.0
5776,2006,South Korea,Egypt,0.0
5777,2006,South Korea,England,0.0
5778,2006,South Korea,France,0.0
5779,2006,South Korea,Germany,1.0
5780,2006,South Korea,Iran,0.5
5781,2006,South Korea,Japan,0.0
5782,2006,South Korea,Jordan,0.0
5783,2006,South Korea,Kuwait,1.0
5784,2006,South Korea,Nepal,1.0
5785,2006,South Korea,North Korea,0.3333333333333333
5786,2006,South Korea,Oman,1.0
5787,2006,South Korea,Paraguay,0.0
5788,2006,South Korea,Scotland,1.0
5789,2006,South Korea,Serbia,1.0
5790,2006,South Korea,Sweden,0.0
5791,2006,South Korea,Togo,1.0
5792,2006,South Korea,Trinidad and Tobago,0.0
5793,2006,South Korea,Turkey,0.3333333333333333
5794,2006,South Korea,Uruguay,0.0
5795,2006,South Korea,Vietnam,1.0
5796,2006,Spain,Andorra,1.0
5797,2006,Spain,Armenia,1.0
5798,2006,Spain,Bulgaria,1.0
5799,2006,Spain,Canada,1.0
5800,2006,Spain,China PR,1.0
5801,2006,Spain,Denmark,1.0
5802,2006,Spain,Ecuador,1.0
5803,2006,Spain,England,1.0
5804,2006,Spain,France,0.0
5805,2006,Spain,Germany,1.0
5806,2006,Spain,Greece,0.0
5807,2006,Spain,Northern Ireland,1.0
5808,2006,Spain,Norway,1.0
5809,2006,Spain,Paraguay,0.0
5810,2006,Spain,Peru,1.0
5811,2006,Spain,Portugal,0.0
5812,2006,Spain,Russia,1.0
5813,2006,Spain,Scotland,0.0
5814,2006,Spain,Tunisia,1.0
5815,2006,Spain,Ukraine,1.0
5816,2006,Spain,Uruguay,1.0
5817,2006,Spain,Venezuela,1.0
5818,2006,Sri Lanka,Afghanistan,0.5
5819,2006,Sri Lanka,Maldives,0.5
5820,2006,Sri Lanka,Pakistan,0.5
5821,2006,Sri Lanka,Taiwan,1.0
5822,2006,Sri Lanka,Timor-Leste,1.0
5823,2006,Sri Lanka,Vietnam,0.0
5824,2006,Sudan,Benin,1.0
5825,2006,Sudan,Burundi,0.5
5826,2006,Sudan,Chad,0.6666666666666666
5827,2006,Sudan,DR Congo,0.0
5828,2006,Sudan,Ethiopia,0.6666666666666666
5829,2006,Sudan,Kenya,0.0
5830,2006,Sudan,Rwanda,1.0
5831,2006,Sudan,Somalia,1.0
5832,2006,Sudan,Syria,0.0
5833,2006,Sudan,Tanzania,1.0
5834,2006,Sudan,Uganda,0.6
5835,2006,Sudan,Zambia,0.0
5836,2006,Sudan,Zanzibar,1.0
5837,2006,Suriname,Aruba,1.0
5838,2006,Suriname,Curaçao,0.0
5839,2006,Suriname,French Guiana,0.0
5840,2006,Sweden,Bulgaria,1.0
5841,2006,Sweden,Croatia,0.0
5842,2006,Sweden,Czech Republic,1.0
5843,2006,Sweden,England,0.5
5844,2006,Sweden,Greece,0.0
5845,2006,Sweden,Hungary,0.0
5846,2006,Sweden,Latvia,0.0
5847,2006,Sweden,Netherlands,0.0
5848,2006,Sweden,Norway,0.0
5849,2006,Sweden,Paraguay,0.5
5850,2006,Sweden,Poland,1.0
5851,2006,Sweden,Portugal,0.0
5852,2006,Sweden,San Marino,1.0
5853,2006,Sweden,South Korea,0.0
5854,2006,Sweden,Switzerland,0.0
5855,2006,Switzerland,Albania,1.0
5856,2006,Switzerland,Austria,1.0
5857,2006,Switzerland,Canada,0.0
5858,2006,Switzerland,Croatia,0.0
5859,2006,Switzerland,France,0.0
5860,2006,Switzerland,Georgia,1.0
5861,2006,Switzerland,Germany,0.0
5862,2006,Switzerland,Italy,0.0
5863,2006,Switzerland,Liechtenstein,1.0
5864,2006,Switzerland,Northern Ireland,0.0
5865,2006,Switzerland,Republic of Ireland,1.0
5866,2006,Switzerland,Russia,0.0
5867,2006,Switzerland,Slovenia,1.0
5868,2006,Switzerland,South Korea,1.0
5869,2006,Switzerland,Ukraine,0.0
5870,2006,Syria,Iran,0.0
5871,2006,Syria,Iraq,0.0
5872,2006,Syria,Jordan,0.0
5873,2006,Syria,Lebanon,1.0
5874,2006,Syria,Palestine,0.5
5875,2006,Syria,Sri Lanka,1.0
5876,2006,Syria,Turkmenistan,0.0
5877,2006,Syria,United Arab Emirates,0.0
5878,2006,Syria,Yemen,1.0
5879,2006,Tahiti,Fiji,0.0
5880,2006,Tahiti,Micronesia,1.0
5881,2006,Tahiti,New Caledonia,0.0
5882,2006,Tahiti,Papua New Guinea,1.0
5883,2006,Tahiti,Solomon Islands,0.0
5884,2006,Tahiti,Tonga,1.0
5885,2006,Tahiti,Vanuatu,0.6666666666666666
5886,2006,Tajikistan,Afghanistan,1.0
5887,2006,Tajikistan,Hong Kong,1.0
5888,2006,Tajikistan,Uzbekistan,0.0
5889,2006,Tanzania,Benin,0.0
5890,2006,Tanzania,Burundi,0.5
5891,2006,Tanzania,Eritrea,0.0
5892,2006,Tanzania,Kenya,0.3333333333333333
5893,2006,Tanzania,Rwanda,0.5
5894,2006,Tanzania,South Africa,0.0
5895,2006,Tanzania,Sudan,0.0
5896,2006,Tanzania,Uganda,0.0
5897,2006,Tanzania,Zambia,0.0
5898,2006,Tanzania,Zanzibar,0.3333333333333333
5899,2006,Thailand,Bahrain,0.0
5900,2006,Thailand,Germany,0.0
5901,2006,Thailand,Hong Kong,1.0
5902,2006,Thailand,India,1.0
5903,2006,Thailand,Japan,0.0
5904,2006,Thailand,Jordan,0.0
5905,2006,Thailand,Laos,1.0
5906,2006,Thailand,Malaysia,0.0
5907,2006,Thailand,Myanmar,0.0
5908,2006,Thailand,Philippines,1.0
5909,2006,Thailand,Tajikistan,0.5
5910,2006,Thailand,Trinidad and Tobago,1.0
5911,2006,Thailand,Uzbekistan,1.0
5912,2006,Thailand,Vietnam,1.0
5913,2006,Timor-Leste,Thailand,0.0
5914,2006,Togo,Benin,0.5
5915,2006,Togo,Burkina Faso,1.0
5916,2006,Togo,Cape Verde,1.0
5917,2006,Togo,France,0.0
5918,2006,Togo,Ivory Coast,0.0
5919,2006,Togo,Kenya,1.0
5920,2006,Togo,Mauritania,1.0
5921,2006,Togo,Switzerland,0.0
5922,2006,Tonga,Micronesia,1.0
5923,2006,Tonga,New Caledonia,0.0
5924,2006,Trinidad and Tobago,Antigua and Barbuda,1.0
5925,2006,Trinidad and Tobago,Azerbaijan,1.0
5926,2006,Trinidad and Tobago,Bermuda,1.0
5927,2006,Trinidad and Tobago,Cuba,0.5
5928,2006,Trinidad and Tobago,Finland,0.0
5929,2006,Trinidad and Tobago,Guadeloupe,1.0
5930,2006,Trinidad and Tobago,Guyana,1.0
5931,2006,Trinidad and Tobago,Haiti,0.6666666666666666
5932,2006,Trinidad and Tobago,Honduras,0.0
5933,2006,Trinidad and Tobago,Iraq,1.0
5934,2006,Trinidad and Tobago,Martinique,0.0
5935,2006,Trinidad and Tobago,Northern Ireland,0.0
5936,2006,Trinidad and Tobago,Saint Kitts and Nevis,1.0
5937,2006,Trinidad and Tobago,Saint Lucia,0.0
5938,2006,Trinidad and Tobago,Sweden,0.0
5939,2006,Trinidad and Tobago,Venezuela,0.0
5940,2006,Tunisia,Angola,1.0
5941,2006,Tunisia,Benin,1.0
5942,2006,Tunisia,Cameroon,0.5
5943,2006,Tunisia,DR Congo,1.0
5944,2006,Tunisia,Egypt,0.0
5945,2006,Tunisia,France,0.0
5946,2006,Tunisia,Ghana,0.0
5947,2006,Tunisia,Guinea,0.0
5948,2006,Tunisia,Italy,0.0
5949,2006,Tunisia,Ivory Coast,0.5
5950,2006,Tunisia,Japan,0.0
5951,2006,Tunisia,Mali,1.0
5952,2006,Tunisia,Morocco,0.5
5953,2006,Tunisia,Nigeria,0.0
5954,2006,Tunisia,Norway,0.0
5955,2006,Tunisia,Rwanda,1.0
5956,2006,Tunisia,Saudi Arabia,0.0
5957,2006,Tunisia,Senegal,1.0
5958,2006,Tunisia,South Africa,0.5
5959,2006,Tunisia,South Korea,0.0
5960,2006,Tunisia,Sweden,1.0
5961,2006,Turkey,Belarus,0.0
5962,2006,Turkey,Chile,1.0
5963,2006,Turkey,Ecuador,0.0
5964,2006,Turkey,England,0.0
5965,2006,Turkey,Georgia,1.0
5966,2006,Turkey,Germany,1.0
5967,2006,Turkey,Latvia,0.0
5968,2006,Turkey,Liechtenstein,1.0
5969,2006,Turkey,Moldova,1.0
5970,2006,Turkey,North Macedonia,1.0
5971,2006,Turkey,Slovakia,1.0
5972,2006,Turkey,Ukraine,0.0
5973,2006,Turkmenistan,Iraq,0.0
5974,2006,Turkmenistan,Sri Lanka,1.0
5975,2006,Turkmenistan,United Arab Emirates,1.0
5976,2006,Turkmenistan,Uzbekistan,0.0
5977,2006,Tuvalu,Kiribati,1.0
5978,2006,Tuvalu,Solomon Islands,0.0
5979,2006,Tuvalu,Vanuatu,0.0
5980,2006,Uganda,Algeria,0.0
5981,2006,Uganda,Eritrea,1.0
5982,2006,Uganda,Ethiopia,1.0
5983,2006,Uganda,Ghana,1.0
5984,2006,Uganda,Kenya,0.0
5985,2006,Uganda,Libya,1.0
5986,2006,Uganda,Rwanda,0.5
5987,2006,Uganda,Somalia,1.0
5988,2006,Uganda,Sudan,0.0
5989,2006,Uganda,Tanzania,1.0
5990,2006,Uganda,Zambia,0.0
5991,2006,Ukraine,Armenia,1.0
5992,2006,Ukraine,Georgia,1.0
5993,2006,Ukraine,Greece,1.0
5994,2006,Ukraine,Iran,0.0
5995,2006,Ukraine,Israel,0.0
5996,2006,Ukraine,Japan,1.0
5997,2006,Ukraine,Latvia,1.0
5998,2006,Ukraine,North Macedonia,0.0
5999,2006,Ukraine,Northern Ireland,0.0
6000,2006,Ukraine,Romania,0.0
6001,2006,Ukraine,Serbia,1.0
6002,2006,Ukraine,Slovakia,0.0
6003,2006,Ukraine,Spain,0.0
6004,2006,Ukraine,Tunisia,1.0
6005,2006,United Arab Emirates,Azerbaijan,0.0
6006,2006,United Arab Emirates,Bahrain,0.0
6007,2006,United Arab Emirates,Belarus,0.0
6008,2006,United Arab Emirates,Benin,0.0
6009,2006,United Arab Emirates,Brazil,0.0
6010,2006,United Arab Emirates,Egypt,0.0
6011,2006,United Arab Emirates,Jordan,1.0
6012,2006,United Arab Emirates,Kenya,0.0
6013,2006,United Arab Emirates,Kuwait,0.0
6014,2006,United Arab Emirates,Libya,0.0
6015,2006,United Arab Emirates,Norway,0.0
6016,2006,United Arab Emirates,Oman,0.0
6017,2006,United Arab Emirates,South Korea,0.0
6018,2006,United Arab Emirates,Sri Lanka,1.0
6019,2006,United Arab Emirates,Switzerland,0.0
6020,2006,United Arab Emirates,Syria,1.0
6021,2006,United Arab Emirates,Turkmenistan,0.0
6022,2006,United Arab Emirates,Uzbekistan,0.0
6023,2006,United States,Argentina,0.0
6024,2006,United States,Brazil,0.0
6025,2006,United States,Canada,0.6666666666666666
6026,2006,United States,Colombia,1.0
6027,2006,United States,Costa Rica,0.6666666666666666
6028,2006,United States,Cuba,1.0
6029,2006,United States,Czech Republic,0.0
6030,2006,United States,Ecuador,1.0
6031,2006,United States,El Salvador,1.0
6032,2006,United States,England,0.0
6033,2006,United States,Haiti,0.0
6034,2006,United States,Honduras,1.0
6035,2006,United States,Jamaica,1.0
6036,2006,United States,Martinique,1.0
6037,2006,United States,Mexico,0.5
6038,2006,United States,Netherlands,0.0
6039,2006,United States,New Zealand,1.0
6040,2006,United States,Panama,0.0
6041,2006,United States,Paraguay,1.0
6042,2006,United States,Poland,0.0
6043,2006,United States,South Korea,1.0
6044,2006,United States,Uruguay,1.0
6045,2006,United States,Venezuela,1.0
6046,2006,United States,Wales,1.0
6047,2006,Uruguay,Brazil,0.0
6048,2006,Uruguay,Ecuador,1.0
6049,2006,Uruguay,Peru,1.0
6050,2006,Uruguay,South Korea,1.0
6051,2006,Uzbekistan,Bahrain,0.0
6052,2006,Uzbekistan,Belarus,0.0
6053,2006,Uzbekistan,Hong Kong,1.0
6054,2006,Uzbekistan,Saudi Arabia,1.0
6055,2006,Uzbekistan,Tajikistan,0.0
6056,2006,Uzbekistan,Thailand,1.0
6057,2006,Vanuatu,Solomon Islands,0.0
6058,2006,Venezuela,Australia,0.0
6059,2006,Venezuela,Bolivia,0.5
6060,2006,Venezuela,Colombia,0.0
6061,2006,Venezuela,Ecuador,1.0
6062,2006,Venezuela,Estonia,1.0
6063,2006,Venezuela,Guatemala,0.0
6064,2006,Venezuela,Haiti,1.0
6065,2006,Venezuela,Honduras,1.0
6066,2006,Venezuela,Jamaica,1.0
6067,2006,Venezuela,Panama,0.0
6068,2006,Venezuela,Trinidad and Tobago,1.0
6069,2006,Venezuela,Uruguay,1.0
6070,2006,Vietnam,Cambodia,1.0
6071,2006,Vietnam,India,1.0
6072,2006,Vietnam,Indonesia,0.0
6073,2006,Vietnam,Laos,1.0
6074,2006,Vietnam,Malaysia,1.0
6075,2006,Vietnam,Myanmar,1.0
6076,2006,Vietnam,Nepal,1.0
6077,2006,Vietnam,Oman,0.0
6078,2006,Vietnam,Philippines,1.0
6079,2006,Vietnam,Singapore,0.0
6080,2006,Vietnam,South Korea,1.0
6081,2006,Vietnam,Thailand,0.0
6082,2006,Wales,Argentina,0.0
6083,2006,Wales,Azerbaijan,1.0
6084,2006,Wales,Bosnia and Herzegovina,0.0
6085,2006,Wales,Canada,1.0
6086,2006,Wales,Czech Republic,0.0
6087,2006,Wales,Finland,0.0
6088,2006,Wales,Germany,1.0
6089,2006,Wales,Hungary,1.0
6090,2006,Wales,Italy,1.0
6091,2006,Wales,Russia,0.0
6092,2006,Wales,Scotland,1.0
6093,2006,Wales,Serbia,0.0
6094,2006,Wales,Slovenia,0.0
6095,2006,Yemen,Bhutan,1.0
6096,2006,Yemen,Ethiopia,0.0
6097,2006,Yemen,Indonesia,0.0
6098,2006,Yemen,Sudan,0.5
6099,2006,Yemen,Syria,0.5
6100,2006,Yemen,Turkmenistan,0.0
6101,2006,Yemen,Zambia,0.0
6102,2006,Zambia,Angola,0.0
6103,2006,Zambia,Benin,0.0
6104,2006,Zambia,DR Congo,0.5
6105,2006,Zambia,Eswatini,1.0
6106,2006,Zambia,Malawi,0.5
6107,2006,Zambia,Mauritius,1.0
6108,2006,Zambia,Mozambique,1.0
6109,2006,Zambia,Rwanda,1.0
6110,2006,Zambia,Sudan,0.0
6111,2006,Zambia,Tanzania,1.0
6112,2006,Zambia,Tunisia,0.0
6113,2006,Zambia,Zimbabwe,0.0
6114,2006,Zanzibar,Ethiopia,0.0
6115,2006,Zanzibar,Somalia,1.0
6116,2006,Zanzibar,Tanzania,0.5
6117,2006,Zanzibar,Uganda,0.0
6118,2006,Zimbabwe,Angola,1.0
6119,2006,Zimbabwe,Botswana,0.5
6120,2006,Zimbabwe,Egypt,0.0
6121,2006,Zimbabwe,Eritrea,1.0
6122,2006,Zimbabwe,Eswatini,0.5
6123,2006,Zimbabwe,Lesotho,1.0
6124,2006,Zimbabwe,Malawi,0.5
6125,2006,Zimbabwe,Mali,1.0
6126,2006,Zimbabwe,Mozambique,0.0
6127,2006,Zimbabwe,Seychelles,1.0
6128,2006,Zimbabwe,Uganda,1.0
6129,2006,Zimbabwe,Zambia,0.0
6130,2006,Åland Islands,Sealand,0.0
6131,2010,Afghanistan,Bhutan,0.0
6132,2010,Afghanistan,Nepal,0.0
6133,2010,Afghanistan,Taiwan,0.0
6134,2010,Afghanistan,Tajikistan,0.0
6135,2010,Afghanistan,Turkmenistan,0.0
6136,2010,Albania,Belarus,0.0
6137,2010,Albania,Bulgaria,0.0
6138,2010,Albania,Cyprus,1.0
6139,2010,Albania,Georgia,0.0
6140,2010,Albania,Liechtenstein,1.0
6141,2010,Albania,Lithuania,0.0
6142,2010,Albania,Luxembourg,1.0
6143,2010,Albania,Malta,1.0
6144,2010,Albania,Netherlands,0.0
6145,2010,Albania,North Macedonia,0.0
6146,2010,Albania,Poland,0.0
6147,2010,Albania,Romania,0.0
